ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
410152,0,2,0,0,0,0,0,0,0,0,0,0
410152,1,1,0,0,0,0,0,0,0,0,0,0
410153,1,1,34,34,34,34,34,34,34,34,34,34
410154,1,1,20,20,20,20,20,20,20,20,20,20
410155,1,1,0,0,0,0,0,0,0,0,0,0
410156,0,1,0,0,0,0,0,0,0,0,0,0
410156,1,1,0,0,0,0,0,0,0,0,0,0
410157,1,1,9,9,9,9,9,9,9,9,9,9
410158,1,1,22,22,22,22,22,22,22,22,22,22
410158,2,1,0,0,0,0,0,0,0,0,0,0
410159,1,1,10,10,10,10,10,10,10,10,10,10
410159,2,1,0,0,0,0,0,0,0,0,0,0
410160,0,1,0,0,0,0,0,0,0,0,0,0
410160,1,1,0,0,0,0,0,0,0,0,0,0
410161,1,1,22,0,0,0,0,0,0,0,0,0
410161,2,1,0,0,0,0,0,15,0,0,0,0
410162,1,1,0,0,0,0,0,0,0,0,0,0
410162,2,1,0,0,0,0,0,0,0,0,0,0
410162,3,1,0,0,0,0,0,0,0,0,0,0
410163,1,1,0,0,0,0,0,0,0,0,0,0
410164,1,1,14,14,14,14,14,14,14,14,14,14
410165,1,1,22,22,22,22,22,22,22,22,22,22
410166,1,1,0,0,0,0,0,0,0,0,0,0
410167,0,1,0,0,0,0,0,0,0,0,0,0
410167,1,1,0,0,0,0,0,0,0,0,0,0
410168,0,1,0,0,0,0,0,0,0,0,0,0
410168,1,1,0,0,0,0,0,0,0,0,0,0
410169,1,1,31,25,0,0,20,9,0,0,0,15
410170,1,1,0,0,0,0,0,0,0,0,0,0
410171,1,1,0,0,0,0,0,0,0,0,0,0
410172,1,1,22,22,22,22,22,22,22,22,22,22
410173,1,1,2,2,2,2,2,2,2,2,2,2
410174,1,1,0,13,36,9,20,12,0,0,0,20
410175,1,1,20,20,20,20,20,20,20,20,20,20
410176,1,1,0,0,0,0,0,0,0,0,0,0
410177,1,1,18,18,18,18,18,18,18,18,18,18
410178,1,1,14,14,14,14,14,14,14,14,14,14
410179,1,1,14,14,14,14,14,14,14,14,14,14
410180,1,1,24,24,24,24,24,24,24,24,24,24
410181,1,1,2,2,2,2,2,2,2,2,2,2
410182,1,1,0,0,0,0,0,0,0,0,0,0
410182,2,1,21,21,21,21,21,21,21,21,21,21
410183,1,1,0,0,0,0,0,0,0,0,0,0
410184,1,1,0,0,0,0,0,0,0,0,0,0
410184,2,1,0,0,0,0,0,0,0,0,0,0
410185,1,1,1,1,1,1,1,1,1,1,1,1
410185,2,1,0,0,0,0,0,0,0,0,0,0
410186,1,1,16,31,0,0,0,14,0,0,0,8
410186,2,1,0,0,0,0,0,0,0,0,0,0
410187,0,1,0,0,0,0,0,0,0,0,0,0
410187,1,1,0,0,0,0,0,0,0,0,0,0
410188,1,1,0,0,0,0,0,0,0,0,0,0
410188,2,1,0,0,0,0,0,0,0,0,0,0
410188,3,1,0,0,0,0,0,0,0,0,0,0
410189,1,1,23,23,23,23,23,23,23,23,23,23
410189,2,1,0,0,0,0,0,0,0,0,0,0
410190,1,1,0,0,0,0,0,0,0,0,0,0
410190,2,1,0,0,9,0,0,0,0,0,0,0
410190,3,1,0,0,0,0,0,0,0,0,0,0
410191,1,1,40,40,40,40,40,40,40,40,40,40
410192,1,1,14,14,14,14,14,14,14,14,14,14
410192,2,1,0,0,0,0,0,0,0,0,0,0
410193,1,1,2,2,2,2,2,2,2,2,2,2
410193,2,1,0,0,0,0,0,0,0,0,0,0
410194,1,1,23,23,23,23,23,23,23,23,23,23
410195,1,1,0,0,0,0,0,0,0,0,0,0
410197,1,1,0,0,0,0,0,0,0,0,0,0
410197,2,1,0,0,0,0,0,0,0,0,0,0
410198,1,1,0,0,0,0,0,37,0,0,0,0
410198,2,1,0,0,0,0,0,0,0,0,0,0
410199,1,1,0,0,0,0,0,0,0,0,0,0
410199,2,1,0,0,0,0,16,0,0,0,0,0
410200,1,1,22,22,22,22,22,22,22,22,22,22
410201,1,1,22,0,10,0,0,0,0,18,11,16
410202,1,1,0,0,0,0,0,0,0,0,0,0
410203,1,1,0,0,0,0,0,0,0,0,0,0
410203,2,1,0,16,0,0,0,0,12,0,12,0
410204,1,1,24,24,19,31,20,12,25,10,22,18
410205,1,1,22,22,22,22,22,22,22,22,22,22
410205,2,1,0,0,0,9,0,11,0,6,7,0
410206,1,1,0,0,0,0,0,0,0,0,0,0
410207,1,1,1,1,1,1,1,1,1,1,1,1
410208,1,1,0,0,0,0,0,0,0,0,0,0
410208,2,1,0,10,0,0,0,0,0,0,0,0
410209,0,1,0,0,0,0,0,0,0,0,0,0
410209,1,1,0,0,7,0,0,18,13,0,0,17
410210,1,1,14,14,14,14,14,14,14,14,14,14
410210,2,1,0,0,0,0,0,0,0,0,0,0
410211,1,1,9,9,9,9,9,9,9,9,9,9
410212,1,1,33,33,33,33,33,33,33,33,33,33
410213,1,1,0,0,0,0,0,0,9,21,0,0
410214,1,1,16,16,16,16,16,16,16,16,16,16
410214,2,1,16,0,0,0,15,0,0,0,0,0
410215,1,1,0,0,0,0,0,0,0,0,0,0
410215,2,1,0,10,0,0,0,0,0,0,0,0
410216,1,1,13,13,13,13,13,13,13,13,13,13
410216,2,1,0,0,0,0,0,0,0,0,0,0
410217,1,1,19,19,19,19,19,19,19,19,19,19
410218,1,1,0,0,0,0,0,0,0,0,0,0
410218,2,1,0,0,0,0,0,0,0,0,0,0
410219,1,1,21,21,21,21,21,21,21,21,21,21
410220,1,1,0,6,0,0,0,0,0,0,0,0
410221,1,1,0,0,0,0,0,0,0,0,0,0
410222,1,1,21,21,21,21,21,21,21,21,21,21
410223,1,1,0,0,0,0,0,0,0,0,0,0
410224,1,1,24,24,24,24,24,24,24,24,24,24
410224,2,1,0,0,0,0,0,0,0,0,0,0
410225,1,1,0,0,0,0,0,0,0,0,0,0
410225,2,1,0,0,0,0,0,0,0,0,0,0
410225,3,1,13,0,9,0,3,0,0,0,0,0
410225,4,1,10,0,0,0,0,0,0,0,0,0
410225,5,1,0,0,0,0,0,0,0,0,0,3
410225,6,1,0,14,0,0,9,0,0,25,0,0
410225,7,1,0,0,0,0,0,0,0,0,0,0
410226,1,1,0,0,0,0,0,0,0,0,0,0
410226,2,1,0,0,0,0,0,0,0,0,0,44
410227,1,1,0,0,0,0,0,0,0,0,0,0
410228,1,1,14,0,0,0,0,0,0,0,0,0
410228,2,1,0,0,0,0,0,0,0,0,0,0
410229,1,1,0,0,0,0,0,0,0,0,0,0
410230,1,1,0,0,0,0,0,0,0,0,0,0
410231,1,1,23,23,23,23,23,23,23,23,23,23
410232,1,1,0,0,0,0,0,0,0,0,0,0
410233,0,1,10,10,10,10,10,10,10,10,10,10
410233,1,1,0,0,0,0,0,0,0,0,0,0
410234,1,1,9,9,9,9,9,9,9,9,9,9
410235,1,1,23,10,17,2,0,13,24,13,13,23
410236,1,1,10,10,10,10,10,10,10,10,10,10
410237,1,1,16,16,16,16,16,16,16,16,16,16
410238,1,1,0,0,0,0,0,0,0,0,0,0
410239,1,1,0,0,0,0,0,0,0,0,0,0
410239,2,1,0,0,0,0,0,0,0,0,0,0
410239,3,1,0,0,0,0,0,0,0,0,0,0
410240,1,1,0,0,0,0,0,0,0,0,0,0
410240,2,1,0,0,0,0,0,0,0,0,0,0
410241,0,1,15,15,15,15,15,15,15,15,15,15
410241,1,1,0,0,14,0,0,12,0,0,0,0
410242,1,1,16,16,16,16,16,16,16,16,16,16
410243,0,1,22,22,22,22,22,22,22,22,22,22
410243,1,1,0,0,0,0,0,0,0,0,0,0
410244,0,1,0,2,0,0,32,25,13,11,26,15
410244,1,1,0,0,0,0,0,0,0,0,0,0
410245,1,1,0,0,0,0,0,0,0,0,0,0
410245,2,1,0,0,0,0,0,0,0,0,0,0
410246,1,1,0,0,0,0,0,0,0,0,0,0
410246,2,1,0,0,0,0,0,0,0,0,0,0
410247,1,1,0,0,0,0,0,0,0,0,0,0
410248,1,1,20,0,18,0,8,14,0,0,15,0
410248,2,1,0,0,0,0,0,0,0,0,83,0
410249,1,1,0,0,0,0,0,0,0,0,0,0
410250,1,1,0,0,0,0,0,0,0,0,0,0
410250,2,1,0,0,0,0,0,0,0,0,0,0
410251,1,1,23,23,23,23,23,23,23,23,23,23
410252,1,1,9,9,9,9,9,9,9,9,9,9
410253,0,1,0,0,19,0,0,0,57,0,0,17
410253,1,1,0,0,0,0,0,0,0,0,0,0
410254,0,1,0,0,0,0,0,0,0,0,0,0
410254,1,1,0,0,0,0,0,0,0,0,0,0
410254,2,1,0,0,0,0,0,29,0,0,0,0
410254,3,1,0,16,0,0,0,0,0,0,0,0
410255,1,1,24,24,24,24,24,24,24,24,24,24
410255,2,1,0,0,0,0,0,0,0,0,0,0
410256,1,1,21,21,21,21,21,21,21,21,21,21
410257,1,1,18,18,18,18,18,18,18,18,18,18
410258,1,1,0,0,0,0,0,0,0,0,0,0
410258,2,1,0,0,0,0,0,0,0,0,0,0
410259,1,1,0,0,0,0,0,0,0,0,0,0
410259,2,1,0,0,0,0,0,0,0,0,0,0
410260,1,1,0,0,0,0,0,0,0,0,0,0
410261,1,1,0,0,0,0,0,0,0,0,0,0
410261,2,1,0,0,0,0,0,0,0,0,0,0
410261,3,1,0,0,0,0,0,0,0,0,0,0
410262,1,1,16,16,16,16,16,16,16,16,16,16
410263,1,1,0,0,0,0,18,40,34,0,42,8
410264,1,1,21,21,21,21,21,21,21,21,21,21
410265,1,1,0,0,0,0,0,0,0,0,0,0
410266,1,1,10,10,10,10,10,10,10,10,10,10
410266,2,1,0,0,0,0,0,0,0,0,0,0
410267,0,1,6,6,6,6,6,6,6,6,6,6
410267,1,1,7,0,23,16,0,0,11,0,0,0
410268,1,1,0,0,0,0,0,0,14,0,0,0
410269,1,1,0,0,0,0,0,0,0,0,0,0
410269,2,1,0,0,0,0,0,0,0,0,0,0
410270,0,1,10,10,10,10,10,10,10,10,10,10
410270,1,1,0,0,0,0,0,0,0,0,0,0
410271,0,1,37,37,37,37,37,37,37,37,37,37
410271,1,1,0,0,14,0,0,0,0,0,0,0
410272,1,1,2,2,2,2,2,2,2,2,2,2
410273,0,1,0,0,0,0,0,0,0,0,0,0
410273,1,1,0,0,0,0,0,0,0,0,0,11
410274,1,1,7,7,7,7,7,7,7,7,7,7
410274,2,1,0,0,0,0,18,0,0,0,0,0
410275,1,1,0,0,0,0,0,0,0,0,0,0
410275,2,1,0,0,0,0,0,0,0,0,0,0
410276,0,1,0,0,0,0,0,0,0,0,0,0
410276,1,1,0,0,0,20,0,0,0,0,0,0
410277,1,1,0,0,11,21,0,0,0,0,0,0
410278,0,1,0,0,0,0,0,0,0,0,0,0
410279,1,1,0,0,0,0,0,0,0,0,0,0
410279,2,1,0,0,0,0,0,0,0,0,0,0
410280,1,1,0,0,0,0,0,0,0,0,0,0
410280,2,1,0,0,0,0,0,0,0,0,0,0
410281,1,1,26,26,26,26,26,26,26,26,26,26
410282,1,1,17,17,17,17,17,17,17,17,17,17
410282,2,1,0,0,0,0,0,0,0,0,0,0
410283,1,1,0,0,0,0,0,0,0,0,0,17
410284,1,1,0,0,0,0,0,0,0,0,0,0
410285,1,1,25,25,25,25,25,25,25,25,25,25
410286,0,1,25,25,25,25,25,25,25,25,25,25
410286,1,1,8,8,8,8,8,8,8,8,8,8
410287,1,1,16,16,16,16,16,16,16,16,16,16
410288,1,1,23,23,23,23,23,23,23,23,23,23
410289,1,1,0,0,0,0,0,0,0,0,0,0
410290,1,1,17,17,17,17,17,17,17,17,17,17
410291,0,1,0,0,0,41,0,0,0,7,0,0
410291,1,1,0,0,0,0,0,0,0,0,0,0
410292,1,1,13,13,13,13,13,13,13,13,13,13
410293,1,1,0,0,0,0,0,0,0,0,0,0
410294,1,1,0,0,0,0,0,0,0,0,0,0
410294,2,1,0,0,0,0,0,0,0,0,0,0
410295,1,1,0,0,0,0,0,0,0,0,0,0
410295,2,1,0,0,0,0,0,0,0,0,0,0
410296,1,1,0,0,0,0,0,0,0,0,0,0
410297,1,1,0,0,0,0,0,0,0,0,0,0
410297,2,1,14,0,0,0,0,0,0,0,0,0
410298,1,1,0,0,0,0,0,0,0,0,0,0
410298,2,1,7,7,7,7,7,7,7,7,7,7
410299,1,1,20,20,20,20,20,20,20,20,20,20
410300,1,1,3,0,0,0,0,0,0,0,0,0
410300,2,1,0,0,0,0,0,0,0,0,0,0
410301,0,1,18,10,17,32,10,0,13,37,5,14
410301,1,1,0,0,0,0,0,0,0,0,0,0
410302,1,1,0,0,0,0,0,0,0,0,0,0
410303,1,1,19,19,19,19,19,19,19,19,19,19
410304,1,1,17,17,17,17,17,17,17,17,17,17
410305,1,1,0,0,0,0,0,0,0,0,0,0
410306,1,1,20,20,20,20,20,20,20,20,20,20
410307,1,1,0,0,29,31,0,9,9,17,39,0
410307,2,1,0,21,0,0,0,0,15,0,0,0
410308,0,1,25,25,25,25,25,25,25,25,25,25
410308,1,1,0,0,0,0,0,13,0,0,0,0
410309,1,1,16,16,16,16,16,16,16,16,16,16
410310,1,1,11,11,11,11,11,11,11,11,11,11
410310,2,1,0,0,0,0,0,0,0,0,0,0
410311,1,1,0,0,0,0,0,0,0,0,0,0
410311,2,1,0,0,0,0,0,0,0,0,0,0
410312,1,1,35,35,35,35,35,35,35,35,35,35
410313,0,1,0,0,0,0,0,0,0,0,0,0
410313,1,1,0,0,0,0,0,0,0,0,0,0
410314,1,1,0,0,0,0,0,0,0,0,0,19
410315,1,1,0,0,0,0,0,0,10,0,0,7
410316,1,1,13,13,13,13,13,13,13,13,13,13
410316,2,1,0,0,0,0,0,0,0,0,0,0
410316,3,1,0,0,0,0,0,0,0,9,0,0
410316,4,1,7,0,0,0,0,0,0,0,0,0
410316,5,1,0,0,0,0,0,0,0,0,0,18
410316,6,1,0,0,13,0,0,0,0,0,0,14
410316,7,1,4,4,0,0,0,0,0,0,0,0
410317,1,1,0,30,0,0,0,0,0,0,0,0
410317,2,1,0,0,0,0,0,0,0,0,0,0
410318,1,1,0,0,0,0,0,0,0,0,0,0
410318,2,1,0,0,0,0,0,0,0,0,0,0
410319,0,1,0,0,0,0,0,0,0,0,0,0
410319,0,2,0,0,34,0,10,0,0,0,11,0
410319,1,1,0,0,0,0,0,0,0,0,0,0
410320,1,1,0,7,0,0,0,0,0,0,0,0
410320,2,1,2,2,2,2,2,2,2,2,2,2
410321,1,1,7,7,7,7,7,7,7,7,7,7
410322,0,1,27,27,27,27,27,27,27,27,27,27
410322,1,1,0,30,0,0,8,0,0,0,0,0
410323,1,1,0,0,0,0,0,0,0,0,0,0
410324,1,1,0,0,0,0,0,0,0,0,0,0
410324,2,1,0,0,0,0,0,0,0,0,0,0
410325,0,1,0,0,0,0,0,0,0,0,0,0
410325,0,2,0,0,0,0,0,0,0,0,0,0
410325,1,1,0,0,0,0,0,0,0,0,0,0
410326,0,1,18,18,18,18,18,18,18,18,18,18
410326,1,1,0,0,0,0,0,0,0,0,0,0
410327,1,1,15,15,15,15,15,15,15,15,15,15
410328,0,1,0,0,0,0,0,0,0,0,0,0
410328,1,1,0,0,0,0,0,0,0,0,0,0
410329,1,1,0,0,0,0,0,0,0,0,0,0
410329,2,1,0,0,0,0,0,0,0,0,0,0
410329,3,1,0,0,0,0,0,0,0,0,0,0
410330,1,1,21,21,21,21,21,21,21,21,21,21
410330,2,1,0,0,0,0,0,0,0,0,0,0
410331,0,1,23,23,23,23,23,23,23,23,23,23
410331,1,1,0,21,0,0,0,19,4,7,21,24
410332,1,1,4,4,4,4,4,4,4,4,4,4
410333,1,1,0,0,0,0,0,0,0,0,0,0
410333,2,1,0,0,0,0,0,0,0,0,0,0
410333,3,1,0,0,0,0,0,0,0,0,0,0
410333,4,1,0,0,0,0,0,0,0,0,0,0
410333,5,1,0,0,0,0,0,0,0,0,0,0
410333,6,1,16,0,0,0,12,0,19,0,0,10
410333,7,1,0,0,0,0,0,0,0,0,0,0
410333,8,1,0,0,0,0,0,0,0,0,0,11
410333,9,1,0,0,0,0,0,0,0,0,14,0
410333,10,1,0,0,9,13,0,0,0,5,0,0
410333,11,1,0,0,0,0,0,0,0,0,0,0
410334,1,1,10,10,10,10,10,10,10,10,10,10
410334,2,1,0,0,0,0,0,0,0,0,0,0
410334,3,1,0,0,0,5,0,0,0,0,0,0
410335,1,1,0,0,0,0,0,0,0,0,0,0
410336,0,1,0,9,0,0,29,0,0,15,6,0
410336,1,1,0,0,0,0,0,0,0,0,0,0
410337,1,1,15,0,0,0,0,11,0,0,0,0
410338,1,1,0,0,0,0,0,0,0,0,0,0
410338,2,1,10,10,10,10,10,10,10,10,10,10
410338,3,1,0,0,28,14,21,0,0,0,8,0
410339,1,1,22,22,22,22,22,22,22,22,22,22
410339,2,1,0,0,0,0,0,0,0,0,0,0
410340,1,1,18,18,18,18,18,18,18,18,18,18
410341,1,1,0,13,0,0,4,0,0,14,0,6
410341,2,1,0,0,0,0,0,0,0,0,0,0
410341,3,1,0,0,18,0,0,0,0,0,0,0
410342,1,1,0,0,0,0,0,0,0,0,0,0
410342,2,1,0,0,0,0,0,0,0,0,0,0
410343,1,1,0,0,0,0,12,0,0,0,0,0
410344,1,1,0,0,0,0,0,0,0,0,0,0
410344,2,1,0,0,0,0,0,0,0,0,0,0
410344,3,1,0,0,0,0,0,0,0,0,0,0
410345,1,1,0,0,0,0,0,0,0,0,0,0
410345,2,1,0,0,0,0,0,0,0,0,0,0
410346,1,1,0,0,0,0,0,0,0,0,0,0
410347,1,1,0,0,0,0,0,0,0,0,0,0
410348,1,1,12,12,12,12,12,12,12,12,12,12
410348,2,1,0,0,0,0,0,0,0,0,0,0
410349,1,1,0,0,0,0,0,0,0,0,0,0
410349,2,1,0,0,0,0,0,0,0,0,0,0
410350,0,1,15,9,36,0,11,0,0,0,18,0
410350,1,1,0,0,0,0,0,0,0,0,0,0
410351,1,1,0,0,0,0,0,0,0,0,0,0
410351,2,1,0,0,0,0,0,0,0,0,0,0
410352,1,1,0,0,0,0,0,0,0,0,0,0
410353,0,1,0,0,0,0,0,0,0,0,0,0
410353,1,1,0,16,14,0,0,0,0,0,0,0
410354,1,1,0,0,0,0,0,0,0,0,0,0
410355,1,1,14,0,0,0,0,0,0,0,0,0
410355,2,1,0,0,0,0,0,0,0,0,0,0
410356,1,1,0,0,0,0,0,0,0,0,0,0
410357,1,1,17,17,17,17,17,17,17,17,17,17
410358,1,1,16,16,16,16,16,16,16,16,16,16
410359,1,1,0,0,0,0,0,0,0,0,0,0
410359,2,1,0,0,0,0,0,0,0,0,0,0
410359,3,1,0,0,0,0,0,0,0,2,0,19
410360,1,1,0,0,0,0,0,0,0,0,0,0
410360,2,1,0,0,0,0,0,0,0,0,0,0
410361,1,1,0,0,0,0,0,0,0,0,0,0
410361,2,1,0,0,0,0,0,0,0,0,0,0
410362,1,1,0,0,21,0,0,0,0,0,0,0
410362,2,1,0,0,0,0,0,0,0,0,0,0
410363,1,1,0,0,0,0,0,0,0,0,0,0
410363,2,1,0,0,0,0,0,0,0,0,0,0
410364,1,1,0,4,0,0,0,0,0,0,0,29
410364,2,1,0,0,0,0,0,0,0,0,0,0
410365,1,1,15,15,15,15,15,15,15,15,15,15
410365,2,1,0,0,8,0,0,0,0,0,11,0
410365,3,1,0,0,0,0,0,0,0,0,0,0
410366,1,1,0,0,0,0,0,0,0,0,0,0
410366,2,1,0,0,0,0,0,0,14,0,0,0
410367,1,1,0,0,0,0,0,0,0,0,0,0
410368,1,1,15,0,0,0,0,0,18,0,0,0
410369,0,1,0,0,0,0,0,0,0,0,0,0
410369,1,1,0,0,0,0,0,0,0,0,0,0
410370,1,1,0,0,0,0,0,0,0,0,0,0
410370,2,1,0,0,0,0,0,0,0,0,0,0
410371,1,1,0,0,0,0,0,0,0,0,0,0
410372,1,1,26,26,26,26,26,26,26,26,26,26
410373,1,1,14,14,14,14,14,14,14,14,14,14
410374,1,1,0,0,0,0,0,0,0,0,0,0
410374,2,1,0,0,0,0,0,0,0,0,0,0
410375,1,1,17,17,17,17,17,17,17,17,17,17
410376,1,1,2,2,2,2,2,2,2,2,2,2
410377,1,1,0,0,0,0,0,0,0,0,0,0
410377,2,1,0,0,0,0,0,0,0,0,0,0
410378,1,1,0,0,0,0,0,0,0,0,0,0
410379,1,1,0,0,0,0,0,0,0,0,0,0
410380,1,1,12,12,12,12,12,12,12,12,12,12
410380,2,1,0,21,0,0,0,0,0,0,0,0
410381,1,1,0,0,0,0,0,0,0,0,0,0
410381,2,1,0,0,9,29,0,0,0,0,0,29
410382,1,1,15,15,15,15,15,15,15,15,15,15
410383,1,1,0,0,0,0,0,0,0,0,0,0
410384,1,1,14,14,14,14,14,14,14,14,14,14
410384,2,1,0,0,0,0,0,0,0,0,0,0
410385,1,1,0,0,0,17,25,0,0,10,0,25
410386,1,1,18,25,11,16,21,0,3,7,5,18
410387,1,1,0,0,0,0,0,0,0,0,0,0
410387,2,1,10,10,10,10,10,10,10,10,10,10
410388,1,1,0,0,0,0,0,0,0,0,0,0
410388,2,1,0,0,0,0,0,0,0,0,0,5
410390,0,1,22,22,22,22,22,22,22,22,22,22
410390,1,1,11,11,11,11,11,11,11,11,11,11
410391,1,1,0,0,0,0,0,0,0,0,0,0
410391,2,1,0,0,0,0,0,0,0,0,0,0
410392,1,1,0,0,0,0,0,0,0,0,0,0
410393,0,1,0,0,0,0,0,0,0,0,0,0
410393,1,1,0,0,0,0,0,0,0,0,0,0
410394,1,1,10,10,10,10,10,10,10,10,10,10
410394,2,1,0,0,0,17,19,0,15,2,0,0
410395,0,1,0,26,0,25,17,0,25,19,0,0
410395,1,1,0,0,0,0,0,28,0,0,0,0
410396,0,1,18,18,18,18,18,18,18,18,18,18
410396,1,1,0,0,0,0,0,0,0,0,0,0
410397,1,1,23,23,23,23,23,23,23,23,23,23
410397,2,1,0,0,0,0,0,0,0,0,0,0
410398,1,1,0,0,0,0,0,0,0,0,0,0
410399,1,1,0,0,0,0,0,0,0,0,0,0
410399,2,1,0,0,0,0,0,0,0,0,0,0
410400,1,1,0,0,0,0,0,0,0,0,0,0
410400,2,1,0,0,0,0,0,0,0,0,0,0
410401,1,1,0,0,0,0,0,0,0,0,0,0
410402,0,1,0,0,0,0,0,0,0,0,0,28
410402,1,1,0,0,0,0,0,0,0,0,0,0
410402,2,1,0,0,0,0,0,0,0,0,0,0
410403,1,1,0,0,0,0,0,0,0,0,0,0
410404,1,1,19,19,19,19,19,19,19,19,19,19
410405,1,1,23,23,23,23,23,23,23,23,23,23
410406,1,1,20,20,20,20,20,20,20,20,20,20
410407,1,1,0,0,0,0,0,0,0,0,0,0
410408,1,1,17,17,17,17,17,17,17,17,17,17
410409,1,1,19,19,19,19,19,19,19,19,19,19
410410,1,1,4,4,4,4,4,4,4,4,4,4
410411,1,1,22,22,22,22,22,22,22,22,22,22
410412,1,1,11,11,11,11,11,11,11,11,11,11
410413,0,1,0,0,0,17,0,0,0,0,21,0
410413,1,1,0,0,0,0,0,0,0,0,0,0
410414,0,1,0,0,0,0,0,0,0,0,0,0
410414,1,1,6,6,6,6,6,6,6,6,6,6
410415,0,1,0,0,0,0,0,0,0,0,0,0
410415,1,1,0,6,0,8,0,14,5,27,0,16
420001,0,1,19,19,19,19,19,19,19,19,19,19
420001,1,1,0,0,0,0,0,0,0,0,0,0
420002,1,1,8,19,18,0,20,8,5,10,9,20
420003,1,1,22,22,22,22,22,22,22,22,22,22
420004,1,1,0,0,0,0,0,0,0,0,0,0
420005,1,1,0,0,0,0,0,0,0,0,0,0
420005,2,1,0,0,0,0,0,0,0,0,0,0
420006,1,1,0,0,0,0,0,0,0,0,0,0
420007,1,1,0,0,0,0,0,0,0,0,0,0
420008,0,1,29,0,0,18,0,35,25,11,0,0
420008,1,1,21,0,0,0,0,0,0,0,0,15
420009,0,1,0,0,0,0,0,0,0,0,0,0
420009,1,1,0,0,0,0,0,0,0,0,7,0
420010,1,1,0,0,0,0,0,0,0,0,0,0
420011,0,1,11,11,11,11,11,11,11,11,11,11
420011,1,1,0,0,0,0,0,0,0,0,0,0
420012,1,1,50,50,50,50,50,50,50,50,50,50
420012,2,1,0,0,0,0,31,0,0,0,0,0
420013,1,1,0,0,0,0,0,0,0,0,0,0
420013,2,1,0,0,0,0,18,0,0,0,0,0
420014,1,1,0,0,0,0,0,0,0,0,0,0
420014,2,1,0,0,0,0,0,0,0,0,0,0
420015,1,1,0,0,0,0,0,0,0,0,0,0
420015,2,1,0,0,0,0,0,0,0,0,0,0
420016,1,1,12,12,12,12,12,12,12,12,12,12
420017,1,1,19,19,19,19,19,19,19,19,19,19
420018,1,1,19,19,19,19,19,19,19,19,19,19
420019,1,1,0,0,0,0,0,0,0,0,0,0
420020,1,1,0,0,8,0,0,34,20,0,0,0
420021,1,1,23,23,23,23,23,23,23,23,23,23
420021,2,1,25,0,0,0,0,0,0,0,0,0
420022,1,1,0,10,0,0,0,0,0,0,0,0
420023,1,1,0,0,0,0,0,0,0,0,0,20
420023,2,1,0,0,0,0,0,0,0,0,0,0
420024,1,1,0,0,0,0,0,0,0,0,0,0
420024,2,1,0,0,0,0,0,0,0,0,0,0
420025,1,1,18,0,0,0,0,14,0,0,19,12
420026,0,1,0,0,0,0,0,0,0,0,0,0
420026,1,1,0,0,0,0,0,0,0,13,0,0
420027,1,1,18,1,27,8,20,7,0,10,7,12
420028,1,1,9,9,9,9,9,9,9,9,9,9
420029,1,1,18,18,18,18,18,18,18,18,18,18
420030,1,1,35,0,0,0,16,22,25,21,17,0
420031,1,1,0,0,0,0,0,0,0,0,0,0
420032,1,1,0,0,0,0,0,0,0,0,0,0
420032,2,1,0,0,0,0,0,0,0,0,0,0
420033,1,1,0,17,21,3,15,18,0,8,23,36
420033,2,1,0,0,0,0,0,0,0,0,0,0
420034,1,1,0,0,0,6,0,0,0,0,0,0
420035,1,1,0,0,0,0,0,0,0,0,0,0
420035,2,1,0,0,0,0,0,0,0,0,0,0
420035,3,1,0,0,0,0,0,0,0,0,0,0
420036,1,1,0,0,0,0,0,0,0,0,0,0
420036,2,1,0,0,0,0,0,0,0,0,0,0
420037,1,1,0,0,28,0,0,0,0,0,0,0
420037,2,1,0,0,0,0,0,0,0,0,0,0
420038,1,1,0,0,0,0,0,0,0,0,0,0
420038,2,1,0,0,0,0,0,0,0,0,0,0
420039,1,1,0,0,0,0,0,0,0,14,0,0
420039,2,1,0,0,0,0,0,0,0,0,0,0
420040,0,1,0,0,0,0,0,0,0,0,0,0
420040,1,1,0,0,0,0,15,0,0,0,0,0
420041,1,1,0,0,0,0,0,0,0,0,0,0
420041,2,1,0,0,0,0,0,0,0,0,0,0
420042,1,1,19,19,19,19,19,19,19,19,19,19
420042,2,1,0,0,19,0,0,0,0,0,0,0
420043,1,1,21,21,21,21,21,21,21,21,21,21
420044,1,1,0,0,0,0,0,0,0,0,0,0
420044,2,1,0,8,0,0,0,0,0,0,0,0
420045,1,1,0,0,0,24,0,0,0,0,22,21
420046,1,1,0,0,0,0,0,0,0,0,0,0
420047,0,1,0,0,0,0,0,0,0,0,0,0
420047,1,1,0,0,0,0,0,0,0,0,0,0
420048,1,1,0,0,0,0,0,0,0,0,0,0
420048,2,1,0,0,0,0,0,0,0,0,0,0
420048,3,1,0,0,0,0,0,0,0,0,0,0
420049,1,1,0,0,0,0,0,0,0,0,0,0
420049,2,1,0,0,0,0,0,0,0,0,0,0
420049,3,1,0,0,0,0,0,0,0,0,0,0
420049,4,1,0,0,0,0,0,0,0,0,0,0
420050,1,1,0,0,0,0,0,0,0,0,0,0
420051,1,1,0,0,0,0,0,0,0,0,0,0
420052,1,1,9,14,7,10,7,19,10,17,12,23
420053,1,1,0,0,0,0,0,0,0,0,0,0
