STATE,ST_CASE,VEH_NO,MDAREAS
45,450196,2,12
45,450197,1,3
45,450198,1,12
45,450199,1,9
45,450199,2,12
45,450200,1,9
45,450200,2,12
45,450201,1,12
45,450202,1,12
45,450203,1,12
45,450204,1,6
45,450204,2,12
45,450205,1,9
45,450205,2,12
45,450206,1,11
45,450206,2,12
45,450207,1,10
45,450208,2,12
45,450209,1,2
45,450209,2,15
45,450210,1,12
45,450210,2,6
45,450210,3,12
45,450211,1,12
45,450211,2,12
45,450212,1,9
45,450212,2,12
45,450213,1,12
45,450214,1,12
45,450214,2,12
45,450215,1,9
45,450215,2,12
45,450216,1,12
45,450217,1,5
45,450218,1,12
45,450218,2,9
45,450219,1,12
45,450220,1,99
45,450221,1,12
45,450221,2,9
45,450222,1,9
45,450223,1,12
45,450223,2,12
45,450224,1,12
45,450225,1,15
45,450226,1,12
45,450227,1,12
45,450228,1,10
45,450229,1,12
45,450230,1,12
45,450230,2,9
45,450231,1,12
45,450232,1,12
45,450232,2,10
45,450232,3,12
45,450232,4,2
45,450233,1,12
45,450233,2,6
45,450234,1,12
45,450235,1,3
45,450236,1,3
45,450236,2,12
45,450237,1,12
45,450238,1,12
45,450238,2,12
45,450239,1,13
45,450240,1,2
45,450241,1,6
45,450241,2,12
45,450242,1,12
45,450242,2,12
45,450243,1,9
45,450243,2,12
45,450244,1,12
45,450245,1,2
45,450246,1,10
45,450246,2,12
45,450247,1,6
45,450247,2,12
45,450248,1,15
45,450249,1,12
45,450249,2,9
45,450250,1,12
45,450250,2,12
45,450251,1,12
45,450251,2,2
45,450252,1,12
45,450253,1,12
45,450254,1,3
45,450255,1,12
45,450256,1,12
45,450257,1,10
45,450258,1,12
45,450259,1,12
45,450259,2,10
45,450259,3,9
45,450260,1,6
45,450260,2,12
45,450261,1,7
45,450262,1,3
45,450262,2,12
45,450263,1,12
45,450264,1,12
45,450265,1,12
45,450265,2,12
45,450266,1,6
45,450266,2,12
45,450267,1,12
45,450267,2,11
45,450268,1,3
45,450268,2,12
45,450268,3,12
45,450269,1,12
45,450270,1,12
45,450270,2,15
45,450271,1,12
45,450271,2,12
45,450272,2,12
45,450272,3,12
45,450273,1,12
45,450274,1,12
45,450275,1,12
45,450276,1,10
45,450276,2,12
45,450277,1,12
45,450278,1,3
45,450279,1,12
45,450279,2,12
45,450280,1,12
45,450281,1,12
45,450281,2,12
45,450282,1,12
45,450283,1,12
45,450284,1,99
45,450284,2,12
45,450285,1,5
45,450286,1,10
45,450286,2,9
45,450286,3,10
45,450287,1,12
45,450288,1,12
45,450288,2,12
45,450289,1,6
45,450289,2,12
45,450290,1,12
45,450291,1,99
45,450292,1,12
45,450293,1,99
45,450294,1,12
45,450294,2,12
45,450295,1,9
45,450295,2,12
45,450296,1,12
45,450296,2,12
45,450297,1,12
45,450298,1,12
45,450298,2,12
45,450299,1,12
45,450300,1,12
45,450301,1,12
45,450302,1,12
45,450302,2,6
45,450303,1,12
45,450304,1,12
45,450305,1,9
45,450306,1,12
45,450307,1,99
45,450307,2,12
45,450308,1,12
45,450309,1,12
45,450310,1,12
45,450310,2,12
45,450311,1,12
45,450311,2,6
45,450312,1,12
45,450312,2,12
45,450313,1,12
45,450313,2,6
45,450313,3,3
45,450313,4,12
45,450314,1,99
45,450315,1,12
45,450316,1,4
45,450317,1,12
45,450317,2,12
45,450318,1,12
45,450319,1,12
45,450319,2,6
45,450320,1,12
45,450321,1,12
45,450321,2,12
45,450321,3,12
45,450321,4,12
45,450322,1,99
45,450323,1,3
45,450323,2,12
45,450324,1,9
45,450324,2,12
45,450325,1,10
45,450325,2,10
45,450326,1,12
45,450327,1,99
45,450328,1,12
45,450328,2,12
45,450329,1,12
45,450329,2,6
45,450330,1,99
45,450331,1,12
45,450332,1,99
45,450333,1,12
45,450333,2,12
45,450334,1,9
45,450334,2,12
45,450335,1,9
45,450335,2,12
45,450336,1,12
45,450336,2,5
45,450337,1,12
45,450338,1,12
45,450339,1,12
45,450340,1,9
45,450340,2,12
45,450341,5,99
45,450342,1,12
45,450343,1,12
45,450344,1,3
45,450345,1,6
45,450345,2,12
45,450346,1,12
45,450346,2,6
45,450347,1,12
45,450347,2,12
45,450348,1,12
45,450349,1,12
45,450350,1,12
45,450351,1,12
45,450352,1,12
45,450352,2,4
45,450353,1,10
45,450353,2,10
45,450354,1,6
45,450354,2,12
45,450355,1,3
45,450355,2,12
45,450356,1,99
45,450356,2,6
45,450357,1,6
45,450357,2,12
45,450358,1,12
45,450359,1,12
45,450360,1,12
45,450361,1,12
45,450362,1,12
45,450363,1,12
45,450364,1,2
45,450365,1,3
45,450366,1,9
45,450366,2,10
45,450367,1,12
45,450368,1,12
45,450368,2,12
45,450369,1,12
45,450369,2,3
45,450370,1,12
45,450371,1,12
45,450371,2,12
45,450372,1,12
45,450372,2,14
45,450372,3,14
45,450373,1,12
45,450374,1,12
45,450375,1,12
45,450375,2,6
45,450376,1,10
45,450376,2,12
45,450377,1,3
45,450378,1,12
45,450378,2,6
45,450379,1,12
45,450380,1,6
45,450380,2,12
45,450381,1,12
45,450381,2,3
45,450382,1,9
45,450382,2,12
45,450383,1,10
45,450384,1,9
45,450385,1,12
45,450385,2,5
45,450386,1,12
45,450387,1,6
45,450387,2,12
45,450388,1,3
45,450389,1,3
45,450390,1,15
45,450391,1,99
45,450392,1,12
45,450393,1,12
45,450394,1,12
45,450395,1,12
45,450396,1,12
45,450396,2,12
45,450397,1,12
45,450398,1,9
45,450398,2,12
45,450399,1,9
45,450399,2,12
45,450400,1,12
45,450401,1,12
45,450402,1,99
45,450403,1,12
45,450404,1,2
45,450405,1,3
45,450406,1,12
45,450407,1,99
45,450408,1,12
45,450409,1,12
45,450409,2,3
45,450410,1,12
45,450411,1,15
45,450412,1,12
45,450413,1,6
45,450413,2,12
45,450414,1,12
45,450414,2,9
45,450415,1,12
45,450416,1,12
45,450416,2,12
45,450416,3,12
45,450417,1,12
45,450417,2,9
45,450418,1,12
45,450419,1,12
45,450419,2,12
45,450420,1,12
45,450420,2,12
45,450421,1,12
45,450422,1,12
45,450423,1,10
45,450423,2,12
45,450424,1,12
45,450425,1,12
45,450425,2,12
45,450426,1,3
45,450426,2,12
45,450426,3,12
45,450427,2,12
45,450428,1,12
45,450428,2,12
45,450429,1,12
45,450430,1,12
45,450430,2,9
45,450431,1,12
45,450431,2,3
45,450432,1,12
45,450433,1,99
45,450434,1,12
45,450435,1,6
45,450435,2,12
45,450436,1,12
45,450437,1,12
45,450438,1,2
45,450439,1,12
45,450440,1,9
45,450441,1,12
45,450441,2,9
45,450442,1,12
45,450443,1,2
45,450444,1,12
45,450444,2,12
45,450445,1,12
45,450445,2,9
45,450446,1,12
45,450446,2,9
45,450447,1,12
45,450447,2,5
45,450448,1,12
45,450449,1,12
45,450449,2,12
45,450449,3,12
45,450450,1,1
45,450451,1,12
45,450451,2,12
45,450452,1,10
45,450453,1,9
45,450453,2,12
45,450454,1,12
45,450455,1,15
45,450456,1,3
45,450456,2,12
45,450457,1,3
45,450457,2,12
45,450458,1,12
45,450458,2,12
45,450459,1,12
45,450460,1,12
45,450461,1,12
45,450462,1,12
45,450463,1,12
45,450464,1,12
45,450464,2,3
45,450465,1,12
45,450465,2,12
45,450466,1,12
45,450466,2,6
45,450467,1,99
45,450468,1,99
45,450469,1,12
45,450469,2,12
45,450470,1,12
45,450471,1,12
45,450472,1,12
45,450472,2,12
45,450473,1,12
45,450474,1,12
45,450474,2,12
45,450475,1,12
45,450476,1,9
45,450477,1,12
45,450477,2,3
45,450478,1,12
45,450479,1,10
45,450479,2,6
45,450479,3,6
45,450479,4,12
45,450480,1,99
45,450481,1,12
45,450482,1,12
45,450483,1,12
45,450484,1,12
45,450484,2,12
45,450485,1,10
45,450485,2,5
45,450486,1,12
45,450486,2,6
45,450487,1,12
45,450488,1,12
45,450489,1,12
45,450490,1,12
45,450491,1,3
45,450491,2,12
45,450491,3,12
45,450492,1,12
45,450493,1,12
45,450493,2,12
45,450494,1,12
45,450495,1,3
45,450496,1,12
45,450496,2,6
45,450497,1,12
45,450498,1,8
45,450499,1,12
45,450499,2,12
45,450500,1,99
45,450501,1,12
45,450501,2,12
45,450502,1,15
45,450502,2,9
45,450503,1,12
45,450504,1,12
45,450504,2,3
45,450505,1,12
45,450505,2,12
45,450506,1,99
45,450507,1,3
45,450507,2,9
45,450507,3,14
45,450508,1,99
45,450509,1,2
45,450510,1,99
45,450511,1,12
45,450512,1,99
45,450513,1,12
45,450513,2,12
45,450514,1,2
45,450515,1,12
45,450515,2,12
45,450516,1,99
45,450517,1,10
45,450517,2,12
45,450518,1,12
45,450519,1,12
45,450520,1,12
45,450520,2,9
45,450521,1,12
45,450522,1,99
45,450523,1,12
45,450524,1,12
45,450524,2,3
45,450525,1,12
45,450526,1,10
45,450527,1,12
45,450528,1,12
45,450529,1,12
45,450529,2,12
45,450530,1,12
45,450531,1,12
45,450531,2,3
45,450532,1,12
45,450532,2,12
45,450533,1,9
45,450533,2,12
45,450534,1,12
45,450535,1,99
45,450536,1,15
45,450537,1,1
45,450537,2,9
45,450538,1,12
45,450539,1,12
45,450540,1,12
45,450541,1,12
45,450542,1,12
45,450543,1,12
45,450544,1,12
45,450545,1,12
45,450545,2,6
45,450546,1,12
45,450546,2,6
45,450547,1,99
45,450548,1,12
45,450549,1,12
45,450549,2,9
45,450550,1,12
45,450551,1,99
45,450552,1,12
45,450553,1,10
45,450553,2,12
45,450553,3,12
45,450554,1,10
45,450555,1,12
45,450555,2,99
45,450556,1,12
45,450556,2,12
45,450557,1,12
45,450558,1,12
45,450559,1,3
45,450559,2,12
45,450560,1,12
45,450561,1,12
45,450562,1,12
45,450563,1,9
45,450563,2,12
45,450564,1,12
45,450565,1,12
45,450565,2,15
45,450565,3,12
45,450566,1,12
45,450567,1,12
45,450568,1,12
45,450569,1,12
45,450569,2,12
45,450570,1,15
45,450571,1,6
45,450571,2,12
45,450572,1,12
45,450573,1,12
45,450574,1,12
45,450574,2,12
45,450575,1,10
45,450575,2,12
45,450575,3,99
45,450576,1,99
45,450577,1,99
45,450578,1,6
45,450578,2,12
45,450579,1,12
45,450580,1,12
45,450581,1,99
45,450582,1,99
45,450583,1,12
45,450584,1,12
45,450585,1,15
45,450585,2,12
45,450586,1,9
45,450586,2,12
45,450587,1,12
45,450587,2,12
45,450587,3,3
45,450588,1,6
45,450588,2,15
45,450588,3,12
45,450589,1,12
45,450590,1,12
45,450590,2,9
45,450591,1,6
45,450591,2,12
45,450592,1,9
45,450593,1,12
45,450594,1,6
45,450594,2,12
45,450595,1,12
45,450595,2,3
45,450595,3,12
45,450595,4,9
45,450596,1,99
45,450597,1,12
45,450598,1,12
45,450599,1,12
45,450600,1,12
45,450601,1,12
45,450601,2,12
45,450602,1,6
45,450602,2,12
45,450603,1,12
45,450603,2,15
45,450603,3,12
45,450604,1,9
45,450604,2,9
45,450604,3,12
45,450605,1,12
45,450605,2,12
45,450606,1,12
45,450607,1,15
45,450608,1,12
45,450609,1,12
45,450610,1,12
45,450610,2,99
45,450610,3,1
45,450611,1,12
45,450612,1,9
45,450612,2,15
45,450613,1,12
45,450614,1,9
45,450614,2,12
45,450614,3,10
45,450615,1,12
45,450616,1,9
45,450617,1,12
45,450618,1,12
45,450619,1,6
45,450619,2,12
45,450619,3,6
45,450620,1,12
45,450620,2,12
45,450621,1,12
45,450622,1,9
45,450623,1,12
45,450623,2,5
45,450624,1,12
45,450624,2,12
45,450625,1,12
45,450625,2,2
45,450626,1,12
45,450626,2,9
45,450627,1,9
45,450628,1,12
45,450628,2,12
45,450629,1,12
45,450630,1,9
45,450630,2,12
45,450631,1,12
45,450632,1,12
45,450633,1,12
45,450634,1,2
45,450634,2,10
45,450635,1,5
45,450635,2,12
45,450636,1,12
45,450636,2,6
45,450637,1,12
45,450638,1,12
45,450639,1,12
45,450640,1,12
45,450640,2,6
45,450641,1,12
45,450641,2,12
45,450642,1,12
45,450643,1,12
45,450644,1,12
45,450645,1,12
45,450645,2,3
45,450646,1,12
45,450646,2,6
45,450647,1,9
45,450647,2,12
45,450648,1,12
45,450649,1,12
45,450650,1,12
45,450651,1,9
45,450651,2,12
45,450652,1,12
45,450652,2,12
45,450653,1,12
45,450653,2,9
45,450654,1,12
45,450655,1,12
45,450656,1,12
45,450657,1,12
45,450658,1,12
45,450659,1,12
45,450660,1,3
45,450660,2,12
45,450661,1,3
45,450662,1,12
45,450662,2,6
45,450663,1,12
45,450664,1,12
45,450665,1,2
45,450666,1,12
45,450667,1,6
45,450667,2,12
45,450667,3,12
45,450668,1,10
45,450669,1,12
45,450670,1,2
45,450671,1,9
45,450671,2,12
45,450672,1,12
45,450673,1,12
45,450674,1,12
45,450674,2,12
45,450674,3,12
45,450675,1,15
45,450675,2,12
45,450676,1,12
45,450677,1,12
45,450677,2,6
45,450678,1,12
45,450679,1,12
45,450680,1,12
45,450681,1,12
45,450682,1,12
45,450683,1,12
45,450684,1,12
45,450685,1,15
45,450686,1,12
45,450686,2,12
45,450687,1,15
45,450688,1,9
45,450688,2,3
45,450689,1,12
45,450689,2,12
45,450689,3,12
45,450689,4,10
45,450690,1,3
45,450690,2,12
45,450690,3,12
45,450691,1,12
45,450691,2,9
45,450692,1,12
45,450692,2,15
45,450693,1,9
45,450693,2,12
45,450694,1,12
45,450694,2,9
45,450695,1,6
45,450695,2,10
45,450695,3,12
45,450696,1,12
45,450697,1,12
45,450698,1,10
45,450699,1,12
45,450700,1,12
45,450700,2,12
45,450701,1,12
45,450701,2,12
45,450702,1,12
45,450702,2,12
45,450703,1,12
45,450704,1,6
45,450704,2,12
45,450705,1,6
45,450705,2,12
45,450706,1,12
45,450707,1,9
45,450707,2,3
45,450708,1,12
45,450708,2,6
45,450708,3,15
45,450709,1,12
45,450710,1,12
45,450711,1,99
45,450712,1,12
45,450712,2,3
45,450712,3,12
45,450713,1,12
45,450713,2,12
45,450713,3,9
45,450714,1,12
45,450714,2,6
45,450715,1,12
45,450716,1,12
45,450716,2,11
45,450717,1,12
45,450717,2,3
45,450718,1,12
45,450719,1,15
45,450720,1,12
45,450721,1,2
45,450721,2,7
45,450722,1,9
45,450722,2,12
45,450723,1,12
45,450723,2,9
45,450724,1,12
45,450725,1,12
45,450726,1,12
45,450727,1,15
45,450728,1,12
45,450729,1,12
45,450729,2,2
45,450730,1,10
45,450730,2,12
45,450731,1,12
45,450731,2,12
45,450732,1,12
45,450732,2,12
45,450733,1,3
45,450734,1,2
45,450735,1,12
45,450735,2,12
45,450736,1,12
45,450737,1,3
45,450738,1,12
45,450738,2,6
45,450738,3,12
45,450739,1,12
45,450740,1,12
45,450741,1,12
45,450741,2,9
45,450742,1,9
45,450742,2,3
45,450743,1,12
45,450744,1,12
45,450744,2,3
45,450745,1,12
45,450746,1,12
45,450747,1,6
45,450747,2,12
45,450747,3,6
45,450748,1,2
45,450749,1,12
45,450749,2,9
45,450750,1,9
45,450750,2,12
45,450751,1,15
45,450752,1,9
45,450752,2,12
45,450753,1,6
45,450753,2,6
45,450753,3,6
45,450753,4,12
45,450754,1,15
45,450754,2,6
45,450754,3,12
45,450755,1,12
45,450755,2,12
45,450756,1,12
45,450757,1,12
45,450758,1,15
45,450758,2,6
45,450759,1,12
45,450760,1,12
45,450761,1,12
45,450761,2,12
45,450762,1,12
45,450762,2,12
45,450763,1,2
45,450763,2,12
45,450763,3,9
45,450764,1,99
45,450765,1,6
45,450765,2,12
45,450766,1,12
45,450766,2,3
45,450767,1,12
45,450767,2,12
45,450768,1,12
45,450769,1,12
45,450769,2,9
45,450770,1,12
45,450770,2,6
45,450771,1,12
45,450771,2,12
45,450772,1,12
45,450772,2,9
45,450773,1,5
45,450774,1,12
45,450775,1,12
45,450776,1,12
45,450776,2,12
45,450777,1,12
45,450778,1,15
45,450778,2,9
45,450779,1,12
45,450780,1,12
45,450781,1,12
45,450781,2,6
45,450782,1,12
45,450782,2,14
45,450783,1,3
45,450783,2,9
45,450784,1,12
45,450785,1,3
45,450785,2,12
45,450786,1,12
45,450787,1,12
45,450787,2,9
45,450788,1,12
45,450789,1,2
45,450790,1,12
45,450790,2,12
45,450790,3,15
45,450791,1,9
45,450791,2,12
45,450791,3,12
45,450791,4,9
45,450792,1,9
45,450793,1,12
45,450794,1,12
45,450795,1,99
45,450796,1,12
45,450796,2,15
45,450797,1,12
45,450798,1,12
45,450798,2,3
45,450799,1,12
45,450799,2,12
45,450800,1,12
45,450801,1,2
45,450802,1,15
45,450803,1,12
45,450804,1,13
45,450805,1,12
45,450806,1,15
45,450806,2,12
45,450807,1,12
45,450808,1,12
45,450809,1,12
45,450810,1,12
45,450811,1,15
45,450811,2,10
45,450811,3,12
45,450812,1,12
45,450813,1,99
45,450814,1,12
45,450814,2,12
45,450815,1,12
45,450815,2,9
45,450815,3,3
45,450816,1,12
45,450817,1,6
45,450817,2,12
45,450818,1,9
45,450818,2,6
45,450818,3,15
45,450819,1,12
45,450820,1,12
45,450820,2,15
45,450820,3,3
45,450821,1,3
45,450821,2,12
45,450822,1,12
45,450822,2,12
45,450823,1,6
45,450823,2,12
45,450824,1,12
45,450824,2,12
45,450825,1,12
45,450825,2,10
45,450826,1,12
45,450826,2,6
45,450827,1,12
45,450827,2,12
45,450828,1,12
45,450829,1,12
45,450830,1,10
45,450831,1,12
45,450832,1,12
45,450832,2,9
45,450832,3,3
45,450833,1,12
45,450834,1,10
45,450834,2,10
45,450834,3,15
45,450834,4,12
45,450835,1,15
45,450836,1,15
45,450836,2,12
45,450837,1,12
45,450838,1,3
45,450839,1,12
45,450839,2,9
45,450840,1,12
45,450841,1,12
45,450841,2,6
45,450841,3,9
45,450842,1,12
45,450842,2,8
45,450843,1,3
45,450843,2,12
45,450845,1,12
45,450845,2,12
45,450845,3,12
45,450846,1,6
45,450846,2,12
45,450847,1,2
45,450848,1,12
45,450848,2,10
45,450849,1,3
45,450849,2,3
45,450850,1,12
45,450850,2,9
45,450851,1,12
45,450852,1,12
45,450853,1,9
45,450853,2,12
45,450854,1,15
45,450855,1,12
45,450855,2,12
45,450855,3,12
45,450856,1,3
45,450857,1,12
45,450857,2,12
45,450857,3,12
45,450858,1,9
45,450858,2,12
45,450859,1,12
45,450860,1,2
45,450861,1,12
45,450862,1,2
45,450863,1,12
45,450864,1,12
45,450864,2,3
45,450865,1,99
45,450866,1,3
45,450866,2,9
45,450867,1,12
45,450868,1,12
45,450868,2,12
45,450869,1,11
45,450869,2,11
45,450869,3,15
45,450869,4,12
45,450870,1,12
45,450871,1,12
45,450871,2,12
45,450872,1,12
45,450872,2,6
45,450873,1,12
45,450874,1,12
45,450875,1,1
45,450875,2,12
45,450875,3,12
45,450876,1,12
45,450876,2,12
45,450877,1,12
45,450878,1,3
45,450878,2,12
45,450879,1,12
45,450880,4,12
45,450881,1,12
45,450881,2,5
45,450882,1,12
45,450883,1,3
45,450883,2,12
45,450884,1,2
45,450884,2,12
45,450885,1,12
45,450886,1,99
45,450887,1,12
45,450887,2,2
45,450888,1,12
45,450889,1,12
45,450889,2,10
45,450889,3,12
45,450890,1,12
45,450891,1,12
45,450891,2,3
45,450892,1,12
45,450893,1,12
45,450894,1,6
45,450894,2,6
45,450894,3,12
45,450895,1,12
45,450896,1,12
45,450896,2,9
45,450897,1,12
45,450898,1,12
45,450898,2,12
45,450899,1,9
45,450900,1,12
45,450900,2,3
45,450901,1,12
45,450901,2,6
45,450902,1,12
45,450903,1,12
45,450904,1,12
45,450905,1,12
45,450905,2,3
45,450906,1,12
45,450907,1,12
45,450907,2,6
45,450908,1,12
45,450909,1,2
45,450910,1,12
45,450910,2,99
45,450910,3,99
45,450910,4,99
45,450911,1,3
45,450911,2,12
45,450912,1,3
45,450912,2,12
46,460001,1,13
46,460002,1,99
46,460003,1,12
46,460003,2,10
46,460004,1,99
46,460005,1,13
46,460006,1,4
46,460006,1,13
46,460007,1,12
46,460007,1,13
46,460008,1,12
46,460008,2,11
46,460008,3,11
46,460009,1,15
46,460010,1,9
46,460010,2,12
46,460011,1,12
46,460012,1,12
46,460012,1,13
46,460013,1,99
46,460014,1,99
46,460015,1,12
46,460016,1,12
46,460017,1,3
46,460017,2,12
46,460018,1,1
46,460018,2,9
46,460019,1,99
46,460020,1,12
46,460021,1,99
46,460022,1,12
46,460022,2,3
46,460023,1,12
46,460023,2,5
46,460024,1,99
46,460025,1,10
46,460025,2,10
46,460026,1,99
46,460027,1,12
46,460027,2,12
46,460028,1,99
46,460029,1,99
46,460030,1,13
46,460031,1,12
46,460031,2,12
46,460032,1,12
46,460032,2,11
46,460033,1,12
46,460034,1,6
46,460034,2,12
46,460035,1,1
46,460035,1,12
46,460036,1,8
46,460036,2,1
46,460037,1,99
46,460038,1,13
46,460040,1,6
46,460040,2,12
46,460041,1,6
46,460041,2,12
46,460042,1,99
46,460043,1,6
46,460043,2,12
46,460044,1,99
46,460045,1,12
46,460046,1,10
46,460046,1,11
46,460046,2,11
46,460047,1,12
46,460047,2,6
46,460047,2,12
46,460048,1,12
46,460048,2,9
46,460048,2,12
46,460049,1,99
46,460050,1,9
46,460050,2,12
46,460051,1,12
46,460052,1,13
46,460053,1,12
46,460053,2,12
46,460053,3,9
46,460053,3,11
46,460054,1,12
46,460055,1,12
46,460055,2,3
46,460056,1,99
46,460057,1,12
46,460058,1,12
46,460058,2,6
46,460058,2,12
46,460058,3,6
46,460059,1,12
46,460060,1,8
46,460060,2,2
46,460060,2,9
46,460060,2,11
46,460061,1,12
46,460062,1,12
46,460062,2,6
46,460063,1,99
46,460064,1,99
46,460064,2,6
46,460064,3,9
46,460065,1,3
46,460065,2,12
46,460066,1,99
46,460067,1,12
46,460067,2,12
46,460068,1,11
46,460068,1,12
46,460068,2,6
46,460069,1,12
46,460070,1,99
46,460071,1,99
46,460072,1,99
46,460073,1,5
46,460073,1,6
46,460073,2,11
46,460073,2,12
46,460074,1,12
46,460074,2,12
46,460074,3,9
46,460075,1,1
46,460075,2,12
46,460076,1,12
46,460076,2,12
46,460077,1,12
46,460078,1,99
46,460079,1,1
46,460080,1,99
46,460081,1,11
46,460081,2,11
46,460082,1,12
46,460083,1,15
46,460084,1,12
46,460084,2,3
46,460085,1,99
46,460086,1,99
46,460087,1,12
46,460087,2,12
46,460088,1,7
46,460088,1,10
46,460089,1,10
46,460089,2,4
46,460090,1,12
46,460090,2,1
46,460091,1,11
46,460091,1,12
46,460091,2,8
46,460092,1,3
46,460093,1,12
46,460093,2,11
46,460093,2,12
46,460094,1,12
46,460094,2,3
46,460095,1,12
46,460096,1,11
46,460096,2,12
46,460097,1,99
46,460098,1,12
46,460099,1,99
46,460100,1,99
46,460101,1,99
46,460102,1,12
46,460102,2,12
46,460103,1,99
46,460104,1,12
46,460104,2,12
46,460105,1,12
46,460106,1,12
46,460106,2,12
46,460106,3,11
46,460106,4,1
46,460107,1,15
46,460108,1,1
46,460108,1,2
46,460108,2,12
46,460109,1,12
46,460109,2,12
46,460110,1,99
46,460111,1,99
46,460112,1,12
46,460113,1,15
46,460114,1,99
46,460115,1,99
46,460116,1,12
47,470001,1,1
47,470001,1,2
47,470001,1,3
47,470001,1,4
47,470001,1,5
47,470001,1,6
47,470001,1,7
47,470001,1,8
47,470001,1,9
47,470001,1,10
47,470001,1,11
47,470001,1,12
47,470001,1,13
47,470001,1,14
47,470001,2,12
47,470001,3,12
47,470002,1,1
47,470002,1,2
47,470002,1,7
47,470002,1,8
47,470003,1,1
47,470003,1,2
47,470003,1,3
47,470003,1,4
47,470003,1,5
47,470003,1,6
47,470003,1,7
47,470003,1,8
47,470003,1,9
47,470003,1,10
47,470003,1,11
47,470003,1,12
47,470003,1,13
47,470003,1,14
47,470004,1,12
47,470004,2,12
47,470005,1,12
