STATE,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
42,420964,4,1,3,1,10,12,3,10
42,420964,2,2,1,1,12,12,2,11
42,420964,3,2,2,2,55,63,5555,55
42,420964,4,3,1,1,10,12,3,10
42,420965,1,1,1,1,55,63,5555,55
42,420965,2,1,2,1,11,42,9999,77
42,420965,3,1,3,1,98,42,9999,77
42,420965,4,1,4,1,10,42,9999,77
42,420966,1,1,1,1,55,63,5555,55
42,420966,2,1,2,1,98,38,9999,77
42,420966,3,1,3,1,12,42,9999,77
42,420967,1,1,1,1,12,8,9999,77
42,420968,1,1,1,1,55,63,5555,55
42,420968,2,1,2,1,12,42,9999,77
42,420969,1,1,1,1,12,12,2,12
42,420969,1,2,1,1,12,12,2,12
42,420969,3,2,2,2,55,68,5555,55
42,420969,4,2,3,2,11,12,3,8
42,420969,2,3,1,3,55,63,5555,55
42,420969,4,3,2,2,11,12,3,8
42,420970,1,1,1,1,55,68,5555,55
42,420970,2,1,2,1,55,64,5555,55
42,420970,3,1,3,1,2,19,9999,77
42,420971,1,1,1,1,55,63,5555,55
42,420971,2,1,2,1,12,42,9999,77
42,420971,3,1,3,1,13,42,9999,77
42,420972,1,1,1,1,55,63,5555,55
42,420972,2,1,2,1,12,35,9999,77
42,420972,3,1,3,1,9,30,9999,77
42,420973,1,1,1,1,55,63,5555,55
42,420973,2,1,2,1,12,8,9999,77
42,420974,1,1,1,1,11,8,9999,77
42,420975,1,1,1,1,12,8,9999,77
42,420976,1,1,1,1,55,64,5555,55
42,420976,2,1,2,1,11,24,9999,77
42,420977,1,1,1,1,12,18,9999,77
42,420978,1,1,1,1,55,63,5555,55
42,420978,2,1,2,1,12,23,9999,77
42,420978,3,1,3,1,12,21,9999,77
42,420979,1,1,1,1,55,68,5555,55
42,420979,2,1,2,1,55,68,5555,55
42,420979,3,1,3,1,55,68,5555,55
42,420979,4,1,4,1,11,12,2,10
42,420979,5,1,5,1,12,12,3,12
42,420979,4,2,1,1,11,12,2,10
42,420979,5,3,1,1,12,12,3,12
42,420980,1,1,1,1,55,64,5555,55
42,420980,2,1,2,1,0,1,9999,77
42,420981,1,1,1,1,55,68,5555,55
42,420981,2,1,2,1,55,64,5555,55
42,420981,3,1,3,1,12,30,9999,77
42,420982,1,1,1,1,55,63,5555,55
42,420982,2,1,2,1,2,38,9999,77
42,420982,3,1,3,1,12,42,9999,77
42,420983,1,1,1,1,55,63,5555,55
42,420983,2,1,2,1,55,69,5555,55
42,420983,3,1,3,1,55,68,5555,55
42,420983,4,1,4,1,55,64,5555,55
42,420983,5,1,5,1,12,42,9999,77
42,420984,1,1,1,1,2,8,9999,77
42,420985,1,1,1,1,1,8,9999,77
42,420986,1,1,1,1,55,64,5555,55
42,420986,2,1,2,1,55,65,5555,55
42,420986,3,1,3,2,12,12,1,4
42,420986,4,1,4,1,6,38,9999,77
42,420986,3,2,1,2,12,12,1,4
42,420986,6,2,2,3,12,12,2,2
42,420986,5,3,1,3,55,63,5555,55
42,420986,6,3,2,3,12,12,2,2
42,420987,1,1,1,1,12,10,9999,77
42,420988,1,1,1,1,55,68,5555,55
42,420988,2,1,2,1,55,64,5555,55
42,420988,3,1,3,1,12,43,9999,77
42,420988,4,1,4,1,12,35,9999,77
42,420988,5,1,5,1,12,42,9999,77
42,420989,1,1,1,1,1,8,9999,77
42,420990,1,1,1,1,55,68,5555,55
42,420990,2,1,2,1,55,64,5555,55
42,420990,3,1,3,1,1,35,9999,77
42,420990,4,1,4,1,0,1,9999,77
42,420990,5,1,5,1,55,69,5555,55
42,420990,6,1,6,1,55,68,5555,55
42,420990,7,1,7,1,55,63,5555,55
42,420990,8,1,8,1,14,24,9999,77
42,420991,1,1,1,1,55,68,5555,55
42,420991,2,1,2,1,55,64,5555,55
42,420991,3,1,3,1,12,18,9999,77
42,420991,4,1,4,1,12,38,9999,77
42,420991,5,1,5,1,3,42,9999,77
42,420992,1,1,1,1,12,8,9999,77
42,420993,1,1,1,1,55,63,5555,55
42,420993,2,1,2,1,11,52,9999,77
42,420993,3,1,3,1,12,59,9999,77
42,420993,4,1,4,1,55,67,5555,55
42,420993,5,1,5,1,98,35,9999,77
42,420993,6,1,6,1,0,1,9999,77
42,420994,1,1,1,1,55,63,5555,55
42,420994,2,1,2,1,12,33,9999,77
42,420994,3,1,3,1,98,59,9999,77
42,420994,4,1,4,1,98,35,9999,77
42,420994,5,1,5,1,55,67,5555,55
42,420994,6,1,6,1,98,58,9999,77
42,420994,7,1,7,1,0,1,9999,77
42,420995,1,1,1,1,55,68,5555,55
42,420995,2,1,2,1,55,64,5555,55
42,420995,3,1,3,1,12,42,9999,77
42,420996,1,1,1,1,55,63,5555,55
42,420996,2,1,2,1,55,69,5555,55
42,420996,3,1,3,1,98,35,9999,77
42,420996,4,1,4,1,55,63,5555,55
42,420996,5,1,5,1,55,69,5555,55
42,420996,6,1,6,1,55,63,5555,55
42,420996,7,1,7,1,98,59,9999,77
42,420997,1,1,1,1,55,63,5555,55
42,420997,2,1,2,1,12,30,9999,77
42,420997,3,1,3,1,0,2,9999,77
42,420998,1,1,1,1,55,63,5555,55
42,420998,2,1,2,1,12,39,9999,77
42,420998,3,1,3,1,98,42,9999,77
42,420998,4,1,4,1,0,2,9999,77
42,420999,1,1,1,1,55,68,5555,55
42,420999,2,1,2,1,55,64,5555,55
42,420999,3,1,3,1,10,34,9999,77
42,420999,4,1,4,1,0,1,9999,77
42,421000,1,1,1,1,55,63,5555,55
42,421000,2,1,2,1,12,59,9999,77
42,421000,3,1,3,1,0,1,9999,77
42,421000,4,1,4,1,12,30,9999,77
42,421001,1,1,1,1,12,12,2,12
42,421001,2,1,2,1,55,68,5555,55
42,421001,3,1,3,1,5,12,3,7
42,421001,1,2,1,1,12,12,2,12
42,421001,4,2,2,2,0,1,9999,77
42,421001,3,3,1,1,5,12,3,7
42,421002,1,1,1,1,55,68,5555,55
42,421002,2,1,2,1,55,64,5555,55
42,421002,3,1,3,1,9,19,9999,77
42,421003,1,1,1,1,1,12,2,12
42,421003,2,1,2,1,19,24,9999,77
42,421003,1,2,1,1,1,12,2,12
42,421004,1,1,1,1,6,8,9999,77
42,421005,1,1,1,1,55,63,5555,55
42,421005,2,1,2,1,0,1,9999,77
42,421005,3,1,3,1,8,30,9999,77
42,421006,1,1,1,1,0,1,9999,77
42,421007,1,1,1,2,12,12,1,3
42,421007,1,2,1,2,12,12,1,3
42,421008,1,1,1,1,55,63,5555,55
42,421008,2,1,2,1,12,34,9999,77
42,421009,2,1,1,2,12,12,1,9
42,421009,1,2,1,2,55,68,5555,55
42,421009,2,2,2,2,12,12,1,9
42,421010,1,1,1,1,55,64,5555,55
42,421010,2,1,2,1,5,20,9999,77
42,421010,3,1,3,1,7,25,9999,77
42,421010,4,1,4,1,0,2,9999,77
42,421011,1,1,1,1,55,63,5555,55
42,421011,2,1,2,1,12,59,9999,77
42,421011,3,1,3,1,12,42,9999,77
42,421012,1,1,1,1,55,68,5555,55
42,421012,2,1,2,1,55,64,5555,55
42,421012,3,1,3,1,55,69,5555,55
42,421012,4,1,4,1,0,1,9999,77
42,421013,1,1,1,1,55,68,5555,55
42,421013,2,1,2,1,55,64,5555,55
42,421013,3,1,3,1,12,42,9999,77
42,421014,1,1,1,1,12,18,9999,77
42,421014,2,1,2,1,12,8,9999,77
42,421015,1,1,1,1,55,68,5555,55
42,421015,2,1,2,1,55,64,5555,55
42,421015,3,1,3,1,98,59,9999,77
42,421015,4,1,4,1,98,8,9999,77
42,421015,5,1,5,1,98,19,9999,77
42,421015,6,1,6,1,98,19,9999,77
42,421016,1,1,1,1,98,8,9999,77
42,421017,1,1,1,1,12,8,9999,77
42,421018,1,1,1,1,11,8,9999,77
42,421019,1,1,1,1,1,8,9999,77
42,421020,1,1,1,1,12,8,9999,77
42,421021,1,1,1,1,55,68,5555,55
42,421021,2,1,2,1,12,12,2,12
42,421021,2,2,1,1,12,12,2,12
42,421022,1,1,1,1,98,8,9999,77
42,421023,1,1,1,1,55,68,5555,55
42,421023,2,1,2,1,11,12,2,10
42,421023,2,2,1,1,11,12,2,10
42,421024,1,1,1,1,11,8,9999,77
42,421025,1,1,1,1,12,8,9999,77
42,421026,1,1,1,1,1,8,9999,77
42,421027,1,1,1,2,12,12,1,1
42,421027,1,2,1,2,12,12,1,1
42,421028,1,1,1,1,5,8,9999,77
42,421029,1,1,1,1,55,63,5555,55
42,421029,2,1,2,1,12,33,9999,77
42,421029,3,1,3,1,98,24,9999,77
42,421029,4,1,4,1,55,69,5555,55
42,421029,5,1,5,1,55,68,5555,55
42,421029,6,1,6,1,12,12,2,12
42,421029,6,2,1,1,12,12,2,12
42,421029,7,2,2,2,55,63,5555,55
42,421029,8,2,3,2,98,33,9999,77
42,421030,1,1,1,2,12,12,1,3
42,421030,1,2,1,2,12,12,1,3
42,421031,1,1,1,1,11,8,9999,77
42,421031,2,1,2,1,98,8,9999,77
42,421032,1,1,1,1,55,68,5555,55
42,421032,2,1,2,1,55,64,5555,55
42,421032,4,1,3,1,55,69,5555,55
42,421032,5,1,4,1,55,68,5555,55
42,421032,6,1,5,1,12,12,2,12
42,421032,7,1,6,1,7,12,2,5
42,421032,8,1,7,1,55,64,5555,55
42,421032,9,1,8,1,0,1,9999,77
42,421032,3,2,1,2,55,68,5555,55
42,421032,6,2,2,1,12,12,2,12
42,421032,7,2,3,1,7,12,2,5
42,421033,1,1,1,1,11,8,9999,77
42,421034,1,1,1,1,12,12,3,6
42,421034,2,1,2,1,6,12,2,11
42,421034,2,2,1,1,6,12,2,11
42,421034,1,3,1,1,12,12,3,6
42,421035,2,1,1,2,1,12,1,12
42,421035,1,2,1,2,55,68,5555,55
42,421035,2,2,2,2,1,12,1,12
42,421036,1,1,1,1,55,68,5555,55
42,421036,2,1,2,1,12,12,2,12
42,421036,2,2,1,1,12,12,2,12
42,421037,1,1,1,1,12,12,2,6
42,421037,4,1,2,1,7,14,3,12
42,421037,1,2,1,1,12,12,2,6
42,421037,2,2,2,2,55,64,5555,55
42,421037,3,2,3,2,0,2,9999,77
42,421037,4,3,1,1,7,14,3,12
42,421038,1,1,1,1,55,64,5555,55
42,421038,2,1,2,1,12,46,9999,77
42,421038,3,1,3,2,12,12,1,6
42,421038,4,1,4,1,12,12,3,12
42,421038,3,2,1,2,12,12,1,6
42,421038,4,3,1,1,12,12,3,12
42,421039,1,1,1,2,12,12,1,3
42,421039,1,2,1,2,12,12,1,3
42,421039,2,2,2,2,55,63,5555,55
42,421039,3,2,3,2,12,59,9999,77
42,421039,4,2,4,2,12,42,9999,77
42,421039,5,2,5,2,1,19,9999,77
42,421040,1,1,1,1,55,68,5555,55
42,421040,2,1,2,1,11,12,2,7
42,421040,2,2,1,1,11,12,2,7
42,421040,3,2,2,2,0,1,9999,77
42,421040,4,2,3,2,55,63,5555,55
42,421040,5,2,4,2,98,35,9999,77
42,421041,1,1,1,1,11,12,2,10
42,421041,1,2,1,1,11,12,2,10
42,421041,2,2,2,2,55,63,5555,55
42,421041,3,2,3,2,1,24,9999,77
42,421041,4,2,4,2,98,59,9999,77
42,421042,1,1,1,2,12,12,1,3
42,421042,1,2,1,2,12,12,1,3
42,421043,1,1,1,1,55,63,5555,55
42,421043,2,1,2,1,12,14,2,6
42,421043,3,1,3,1,0,2,9999,77
42,421043,2,2,1,1,12,14,2,6
42,421044,1,1,1,2,12,12,1,3
42,421044,1,2,1,2,12,12,1,3
42,421045,1,1,1,1,12,8,9999,77
42,421045,2,1,2,1,12,12,2,6
42,421045,2,2,1,1,12,12,2,6
42,421046,1,1,1,1,55,63,5555,55
42,421046,2,1,2,1,12,25,9999,77
42,421046,3,1,3,1,55,69,5555,55
42,421046,4,1,4,1,55,63,5555,55
42,421046,5,1,5,1,98,25,9999,77
42,421046,6,1,6,1,3,14,2,6
42,421046,6,2,1,1,3,14,2,6
42,421047,1,1,1,1,2,12,2,7
42,421047,2,1,2,1,55,63,5555,55
42,421047,3,1,3,1,98,25,9999,77
42,421047,4,1,4,1,0,1,9999,77
42,421047,1,2,1,1,2,12,2,7
42,421048,1,1,1,1,55,63,5555,55
42,421048,2,1,2,1,98,30,9999,77
42,421048,3,1,3,1,98,30,9999,77
42,421048,4,1,4,1,98,12,2,98
42,421048,5,1,5,1,0,1,9999,77
42,421048,4,2,1,1,98,12,2,98
42,421049,1,1,1,1,55,64,5555,55
42,421049,2,1,2,1,11,14,2,5
42,421049,3,1,3,1,98,8,9999,77
42,421049,4,1,4,1,98,43,9999,77
42,421049,5,1,5,1,98,43,9999,77
42,421049,2,2,1,1,11,14,2,5
42,421050,1,1,1,1,12,12,2,6
42,421050,1,2,1,1,12,12,2,6
42,421051,1,1,1,1,12,12,2,3
42,421051,1,2,1,1,12,12,2,3
42,421052,1,1,1,1,12,8,9999,77
42,421052,2,1,2,1,98,12,2,12
42,421052,2,2,1,1,98,12,2,12
42,421053,1,1,1,1,55,79,9999,77
42,421053,2,1,2,1,4,14,2,4
42,421053,3,1,3,1,98,8,9999,77
42,421053,4,1,4,1,98,14,3,7
42,421053,5,1,5,1,98,14,4,9
42,421053,2,2,1,1,4,14,2,4
42,421053,4,3,1,1,98,14,3,7
42,421053,5,4,1,1,98,14,4,9
42,421054,1,1,1,1,12,8,9999,77
42,421055,1,1,1,1,55,64,5555,55
42,421055,2,1,2,1,12,35,9999,77
42,421055,3,1,3,1,55,67,5555,55
42,421055,4,1,4,1,1,17,9999,77
42,421055,5,1,5,1,0,1,9999,77
42,421055,6,1,6,1,19,42,9999,77
42,421056,1,1,1,1,55,63,5555,55
42,421056,2,1,2,1,55,69,5555,55
42,421056,3,1,3,1,55,64,5555,55
42,421056,4,1,4,1,11,24,9999,77
42,421056,5,1,5,1,0,1,9999,77
42,421057,1,1,1,1,55,63,5555,55
42,421057,2,1,2,1,9,52,9999,77
42,421057,3,1,3,1,19,38,9999,77
42,421057,4,1,4,1,0,1,9999,77
42,421058,1,1,1,1,11,12,2,3
42,421058,1,2,1,1,11,12,2,3
42,421059,1,1,1,1,55,68,5555,55
42,421059,2,1,2,1,55,64,5555,55
42,421059,3,1,3,1,12,42,9999,77
42,421060,1,1,1,1,55,64,5555,55
42,421060,2,1,2,1,55,65,5555,55
42,421060,3,1,3,1,0,1,9999,77
42,421060,4,1,4,1,11,12,2,11
42,421060,4,2,1,1,11,12,2,11
42,421061,1,1,1,1,55,63,5555,55
42,421061,2,1,2,1,55,69,5555,55
42,421061,3,1,3,1,55,68,5555,55
42,421061,4,1,4,1,55,64,5555,55
42,421061,5,1,5,1,1,42,9999,77
42,421061,6,1,6,1,55,69,5555,55
42,421061,7,1,7,1,0,44,9999,77
42,421061,8,1,8,1,55,68,5555,55
42,421061,9,1,9,1,0,1,9999,77
42,421062,1,1,1,1,55,68,5555,55
42,421062,2,1,2,1,55,68,5555,55
42,421062,3,1,3,1,55,63,5555,55
42,421062,4,1,4,1,55,69,5555,55
42,421062,5,1,5,1,55,68,5555,55
42,421062,6,1,6,1,12,12,2,12
42,421062,6,2,1,1,12,12,2,12
42,421063,1,1,1,1,55,64,5555,55
42,421063,2,1,2,1,12,30,9999,77
42,421064,1,1,1,1,55,63,5555,55
42,421064,2,1,2,1,81,18,9999,77
42,421064,3,1,3,1,0,1,9999,77
42,421064,4,1,4,1,98,43,9999,77
42,421065,1,1,1,1,55,68,5555,55
42,421065,2,1,2,2,12,12,1,3
42,421065,2,2,1,2,12,12,1,3
42,421066,1,1,1,1,55,68,5555,55
42,421066,2,1,2,1,12,12,2,12
42,421066,2,2,1,1,12,12,2,12
42,421066,3,2,2,2,55,63,5555,55
42,421066,4,2,3,2,98,52,9999,77
42,421067,1,1,1,1,55,68,5555,55
42,421067,2,1,2,1,55,64,5555,55
42,421067,3,1,3,1,11,24,9999,77
42,421067,4,1,4,1,19,42,9999,77
42,421068,1,1,1,2,12,12,1,9
42,421068,2,1,2,1,55,65,5555,55
42,421068,3,1,3,1,55,63,5555,55
42,421068,4,1,4,1,98,42,9999,77
42,421068,1,2,1,2,12,12,1,9
42,421069,1,1,1,1,11,8,9999,77
42,421069,2,2,1,2,14,8,9999,77
42,421070,1,1,1,1,12,14,2,6
42,421070,1,2,1,1,12,14,2,6
42,421071,1,1,1,1,55,64,5555,55
42,421071,2,1,2,1,55,69,5555,55
42,421071,3,1,3,1,55,63,5555,55
42,421071,4,1,4,1,9,24,9999,77
42,421071,5,1,5,1,0,1,9999,77
42,421072,1,1,1,1,55,63,5555,55
42,421072,2,1,2,1,1,8,9999,77
42,421073,1,1,1,1,12,11,9999,77
42,421073,2,1,2,1,0,1,9999,77
42,421074,1,1,1,1,55,63,5555,55
42,421074,2,1,2,1,12,30,9999,77
42,421074,3,1,3,1,98,18,9999,77
42,421074,4,1,4,1,98,30,9999,77
42,421074,5,1,5,1,0,1,9999,77
42,421074,6,1,6,1,98,30,9999,77
42,421075,1,1,1,1,12,12,2,6
42,421075,1,2,1,1,12,12,2,6
42,421076,1,1,1,2,11,12,1,1
42,421076,1,2,1,2,11,12,1,1
42,421077,1,1,1,1,55,63,5555,55
42,421077,2,1,2,1,1,35,9999,77
42,421077,3,1,3,1,12,42,9999,77
42,421077,4,1,4,1,12,30,9999,77
42,421077,5,1,5,1,0,1,9999,77
42,421078,1,1,1,1,55,63,5555,55
42,421078,2,1,2,1,9,42,9999,77
42,421079,1,1,1,1,55,68,5555,55
42,421079,2,1,2,1,55,64,5555,55
42,421079,3,1,3,1,12,42,9999,77
42,421080,1,1,1,1,12,8,9999,77
42,421081,1,1,1,1,12,12,2,6
42,421081,2,1,2,1,12,9,9999,77
42,421081,1,2,1,1,12,12,2,6
42,421081,3,2,2,2,12,12,3,6
42,421081,3,3,1,2,12,12,3,6
42,421082,1,1,1,1,12,12,2,10
42,421082,1,2,1,1,12,12,2,10
42,421083,1,1,1,1,55,63,5555,55
42,421083,2,1,2,1,12,30,9999,77
42,421083,3,1,3,1,1,42,9999,77
42,421084,1,1,1,1,55,63,5555,55
42,421084,2,1,2,1,1,35,9999,77
42,421084,3,1,3,1,55,69,5555,55
42,421084,4,1,4,1,55,64,5555,55
42,421084,5,1,5,1,11,25,9999,77
42,421084,6,1,6,1,55,69,5555,55
42,421084,7,1,7,1,55,63,5555,55
42,421084,8,1,8,1,1,21,9999,77
42,421084,9,1,9,1,55,69,5555,55
42,421084,10,1,10,1,55,64,5555,55
42,421084,11,1,11,1,11,25,9999,77
42,421084,12,1,12,1,0,2,9999,77
42,421085,1,1,1,1,0,1,9999,77
42,421086,1,1,1,1,55,63,5555,55
42,421086,2,1,2,1,12,35,9999,77
42,421086,3,1,3,1,7,35,9999,77
42,421086,4,1,4,1,0,1,9999,77
42,421086,5,1,5,1,0,2,9999,77
42,421087,1,1,1,1,55,68,5555,55
42,421087,2,1,2,1,12,12,2,12
42,421087,2,2,1,1,12,12,2,12
42,421088,1,1,1,1,2,12,2,11
42,421088,2,1,2,1,55,64,5555,55
42,421088,3,1,3,1,9,30,9999,77
42,421088,1,2,1,1,2,12,2,11
42,421089,1,1,1,1,12,12,2,12
42,421089,1,2,1,1,12,12,2,12
42,421090,1,1,1,1,55,68,5555,55
42,421090,2,1,2,1,61,12,2,61
42,421090,3,1,3,1,55,68,5555,55
42,421090,4,1,4,1,55,63,5555,55
42,421090,5,1,5,1,1,24,9999,77
42,421090,2,2,1,1,61,12,2,61
42,421091,1,1,1,2,12,12,1,3
42,421091,1,2,1,2,12,12,1,3
42,421092,1,1,1,1,55,68,5555,55
42,421092,2,1,2,1,12,12,2,12
42,421092,2,2,1,1,12,12,2,12
42,421093,1,1,1,2,12,12,1,9
42,421093,1,2,1,2,12,12,1,9
42,421094,1,1,1,2,12,12,1,9
42,421094,2,1,2,1,55,63,5555,55
42,421094,3,1,3,1,12,42,9999,77
42,421094,1,2,1,2,12,12,1,9
42,421095,1,1,1,1,12,12,2,4
42,421095,1,2,1,1,12,12,2,4
42,421096,1,1,1,1,55,68,5555,55
42,421096,2,1,2,1,10,12,2,10
42,421096,3,1,3,1,11,12,2,8
42,421096,4,1,4,1,12,12,3,12
42,421096,2,2,1,1,10,12,2,10
42,421096,3,2,2,1,11,12,2,8
42,421096,4,3,1,1,12,12,3,12
42,421097,1,1,1,1,7,12,2,1
42,421097,2,1,2,1,55,64,5555,55
42,421097,3,1,3,1,98,25,9999,77
42,421097,6,1,4,3,12,12,1,6
42,421097,1,2,1,1,7,12,2,1
42,421097,4,2,2,2,55,64,5555,55
42,421097,5,2,3,2,10,25,9999,77
42,421097,6,3,1,3,12,12,1,6
42,421098,1,1,1,2,12,12,1,9
42,421098,2,1,2,1,55,63,5555,55
42,421098,3,1,3,1,12,19,9999,77
42,421098,1,2,1,2,12,12,1,9
42,421099,1,1,1,2,12,12,1,9
42,421099,1,2,1,2,12,12,1,9
42,421100,1,1,1,1,12,12,2,6
42,421100,2,1,2,1,12,12,3,6
42,421100,1,2,1,1,12,12,2,6
42,421100,2,3,1,1,12,12,3,6
42,421100,3,3,2,3,12,12,4,6
42,421100,3,4,1,3,12,12,4,6
42,421101,1,1,1,1,55,68,5555,55
42,421101,2,1,2,1,55,68,5555,55
42,421101,3,1,3,1,55,68,5555,55
42,421101,5,1,4,1,55,64,5555,55
42,421101,6,1,5,1,10,12,2,12
42,421101,4,2,1,2,55,63,5555,55
42,421101,6,2,2,1,10,12,2,12
42,421102,1,1,1,1,12,12,2,6
42,421102,1,2,1,1,12,12,2,6
42,421102,2,2,2,2,12,12,3,6
42,421102,3,2,3,2,12,12,4,3
42,421102,2,3,1,2,12,12,3,6
42,421102,3,4,1,2,12,12,4,3
42,421103,1,1,1,1,55,68,5555,55
42,421103,2,1,2,1,12,12,2,12
42,421103,2,2,1,1,12,12,2,12
42,421104,1,1,1,1,12,12,2,6
42,421104,2,1,2,1,55,60,5555,55
42,421104,3,1,3,1,18,54,3,6
42,421104,4,1,4,1,18,54,3,9
42,421104,1,2,1,1,12,12,2,6
42,421104,3,3,1,1,18,54,3,6
42,421104,4,3,2,1,18,54,3,9
44,440001,1,1,1,1,55,63,5555,55
44,440001,2,1,2,1,12,33,9999,77
44,440001,3,1,3,1,10,39,9999,77
44,440001,4,1,4,1,98,59,9999,77
44,440001,5,1,5,1,98,42,9999,77
44,440001,6,1,6,1,0,1,9999,77
44,440002,1,1,1,1,55,63,5555,55
44,440002,2,1,2,1,9,30,9999,77
44,440002,3,1,3,1,55,69,5555,55
44,440002,4,1,4,1,55,68,5555,55
44,440002,5,1,5,1,55,64,5555,55
44,440003,1,1,1,1,55,65,5555,55
44,440003,2,1,2,1,55,64,5555,55
44,440003,3,1,3,1,12,42,9999,77
44,440004,1,1,1,1,12,12,2,12
44,440004,1,2,1,1,12,12,2,12
44,440005,1,1,1,1,12,12,2,12
44,440005,1,2,1,1,12,12,2,12
44,440006,1,1,1,1,11,8,9999,77
44,440007,1,1,1,1,55,63,5555,55
44,440007,2,1,2,1,11,33,9999,77
44,440007,3,1,3,1,98,25,9999,77
44,440007,4,1,4,1,0,1,9999,77
44,440007,5,1,5,1,98,30,9999,77
44,440007,6,1,6,1,0,1,9999,77
44,440008,1,1,1,1,12,12,2,12
44,440008,1,2,1,1,12,12,2,12
44,440009,5,1,1,3,98,12,1,2
44,440009,6,2,1,3,12,12,2,8
44,440009,1,3,1,3,55,79,9999,77
44,440009,2,3,2,3,2,42,9999,77
44,440009,3,3,3,3,0,1,9999,77
44,440009,4,3,4,3,55,69,5555,55
44,440009,5,3,5,3,98,12,1,2
44,440009,6,3,6,3,12,12,2,8
44,440010,1,1,1,1,11,58,9999,77
44,440011,1,1,1,1,55,64,5555,55
44,440011,2,1,2,1,12,42,9999,77
44,440011,3,1,3,1,0,1,9999,77
44,440011,4,1,4,1,0,2,9999,77
44,440013,1,1,1,1,12,8,9999,77
44,440014,1,1,1,1,5,12,2,12
44,440014,1,2,1,1,5,12,2,12
44,440015,1,1,1,1,55,68,5555,55
44,440015,2,1,2,1,12,12,2,12
44,440015,2,2,1,1,12,12,2,12
44,440016,1,1,1,1,55,63,5555,55
44,440016,2,1,2,1,3,42,9999,77
44,440017,1,1,1,1,55,63,5555,55
44,440017,2,1,2,1,1,30,9999,77
44,440018,1,1,1,2,12,12,1,6
44,440018,1,2,1,2,12,12,1,6
44,440018,2,2,2,2,0,1,9999,77
44,440019,1,1,1,1,55,68,5555,55
44,440019,2,1,2,1,55,68,5555,55
44,440019,3,1,3,1,55,65,5555,55
44,440019,4,1,4,1,55,63,5555,55
44,440019,5,1,5,1,9,33,9999,77
44,440019,6,1,6,1,9,42,9999,77
44,440020,1,1,1,1,1,8,9999,77
44,440021,2,1,1,2,12,12,1,7
44,440021,1,2,1,2,0,1,9999,77
44,440021,2,2,2,2,12,12,1,7
44,440022,1,1,1,1,55,68,5555,55
44,440022,2,1,2,1,55,67,5555,55
44,440022,3,1,3,1,55,64,5555,55
44,440022,4,1,4,1,3,33,9999,77
44,440022,5,1,5,1,98,39,9999,77
44,440022,6,1,6,1,98,42,9999,77
44,440022,7,1,7,1,6,19,9999,77
44,440023,1,1,1,1,2,12,2,12
44,440023,1,2,1,1,2,12,2,12
44,440024,1,1,1,1,55,63,5555,55
44,440024,2,1,2,1,12,35,9999,77
44,440024,3,1,3,1,12,42,9999,77
44,440024,4,1,4,1,0,1,9999,77
44,440025,1,1,1,2,12,12,1,12
44,440025,1,2,1,2,12,12,1,12
44,440025,2,2,2,3,62,12,2,62
44,440025,3,2,3,2,0,1,9999,77
44,440025,2,3,1,3,62,12,2,62
44,440026,1,1,1,2,12,12,1,2
44,440026,1,2,1,2,12,12,1,2
44,440027,1,1,1,1,55,63,5555,55
44,440027,2,1,2,1,12,38,9999,77
44,440027,3,1,3,1,82,38,9999,77
44,440027,4,1,4,1,14,38,9999,77
44,440028,1,1,1,1,55,68,5555,55
44,440028,2,1,2,1,55,63,5555,55
44,440028,3,1,3,1,9,30,9999,77
44,440028,4,1,4,1,0,1,9999,77
44,440028,5,1,5,1,98,31,9999,77
44,440029,1,1,1,1,6,12,2,12
44,440029,1,2,1,1,6,12,2,12
44,440029,2,2,2,2,55,63,5555,55
44,440029,3,2,3,2,0,1,9999,77
44,440030,1,1,1,1,12,12,2,9
44,440030,1,2,1,1,12,12,2,9
44,440031,1,1,1,1,12,8,9999,77
44,440032,1,1,1,1,55,63,5555,55
44,440032,2,1,2,1,55,65,5555,55
44,440032,3,1,3,1,12,59,9999,77
44,440032,4,1,4,1,55,69,5555,55
44,440032,5,1,5,1,3,12,2,12
44,440032,5,2,1,1,3,12,2,12
44,440032,6,2,2,2,0,2,9999,77
44,440033,1,1,1,1,55,63,5555,55
44,440033,2,1,2,1,12,34,9999,77
44,440034,1,1,1,1,55,64,5555,55
44,440034,2,1,2,1,5,24,9999,77
44,440035,1,1,1,1,55,63,5555,55
44,440035,2,1,2,1,12,31,9999,77
44,440035,3,1,3,1,12,30,9999,77
44,440035,4,1,4,1,82,33,9999,77
44,440035,5,1,5,1,82,33,9999,77
44,440035,6,1,6,1,82,33,9999,77
44,440035,7,1,7,1,82,33,9999,77
44,440035,8,1,8,1,1,24,9999,77
44,440035,9,1,9,1,55,67,5555,55
44,440035,10,1,10,1,0,1,9999,77
44,440035,11,1,11,1,98,30,9999,77
44,440036,1,1,1,1,55,68,5555,55
44,440036,2,1,2,1,55,64,5555,55
44,440036,3,1,3,1,12,39,9999,77
44,440036,4,1,4,1,0,1,9999,77
44,440036,5,1,5,1,0,2,9999,77
44,440037,1,1,1,1,55,68,5555,55
44,440037,2,1,2,1,98,8,9999,77
44,440037,3,1,3,1,98,8,9999,77
44,440038,1,1,1,1,1,12,2,12
44,440038,1,2,1,1,1,12,2,12
