ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
530222,0,0,0,0,0,0,0,0,0,0
530223,0,0,0,0,0,0,0,0,0,0
530224,0,0,0,0,0,0,0,0,0,0
530225,0,0,0,0,0,0,0,0,0,0
530226,10,20,10,10,15,10,10,10,10,22
530227,0,0,0,0,0,0,0,0,0,0
530228,0,0,0,0,0,0,0,0,0,0
530229,0,0,0,0,0,0,0,0,0,0
530230,19,19,19,19,19,19,19,19,19,19
530231,0,0,0,0,0,0,0,0,0,0
530232,15,15,15,15,15,15,15,15,15,15
530233,4,4,4,4,4,4,4,4,4,4
530234,0,0,0,0,0,0,0,0,0,0
530235,10,42,36,16,30,19,24,12,23,19
530236,15,15,15,15,15,15,15,15,15,15
530237,25,25,25,25,25,25,25,25,25,25
530238,22,0,0,0,0,0,0,0,0,0
530239,0,9,35,0,0,0,4,0,0,0
530240,29,29,29,29,29,29,29,29,29,29
530241,0,0,0,7,0,0,0,0,0,0
530242,0,0,0,0,0,23,0,0,0,0
530243,8,6,27,6,6,6,6,14,6,6
530244,0,0,0,0,0,0,0,0,0,17
530245,0,0,0,0,0,0,0,0,0,0
530246,0,0,0,0,0,0,0,0,0,0
530247,0,0,0,0,0,0,0,0,0,0
530248,0,0,0,0,0,0,0,0,0,0
530249,0,0,0,0,0,0,0,0,0,0
530250,11,11,11,11,11,11,11,11,11,11
530251,0,0,0,0,0,0,0,0,0,0
530252,18,12,2,22,0,26,19,14,46,20
530253,0,0,0,0,0,0,0,0,0,0
530254,0,0,0,0,0,0,0,0,0,0
530255,0,0,0,0,0,0,0,0,0,0
530256,0,0,0,0,0,0,0,0,0,0
530257,0,0,0,0,0,0,0,0,0,0
530258,0,0,0,0,0,0,0,0,0,0
530259,4,4,4,4,4,4,4,4,4,4
530260,20,28,33,32,0,7,11,0,20,22
530261,0,0,0,0,0,0,0,0,0,0
530262,30,30,30,30,30,30,30,30,30,30
530263,0,0,0,0,0,0,0,0,0,0
530264,0,0,0,0,0,0,0,0,0,0
530265,0,0,0,0,0,0,0,0,0,0
530266,16,16,16,16,16,16,16,16,16,16
530267,0,0,0,0,0,0,0,0,0,0
530268,0,0,0,0,0,0,0,0,0,0
530269,26,26,26,26,26,26,27,26,26,26
530270,22,22,22,22,22,22,22,22,22,22
530271,15,15,15,15,15,15,15,15,15,15
530272,14,8,13,0,0,0,0,0,0,0
530273,5,5,5,5,5,5,5,5,5,5
530274,0,0,0,0,0,0,0,0,0,0
530275,3,3,3,3,3,3,3,3,3,3
530276,10,0,0,0,0,0,0,0,0,0
530277,0,0,0,0,0,0,0,0,0,0
530278,0,0,0,0,0,0,0,0,0,0
530279,8,8,8,8,8,8,8,8,8,8
530280,19,19,19,19,19,19,19,19,19,19
530281,0,0,0,0,0,0,0,0,0,10
530282,16,16,16,16,16,16,16,16,16,16
530283,0,0,0,0,0,0,0,0,0,0
530284,0,0,0,0,0,0,0,0,0,0
530285,0,0,0,0,0,0,0,0,0,0
530286,5,0,0,0,0,0,0,0,0,0
530287,0,0,0,0,0,0,0,0,0,0
530288,0,0,0,0,0,0,0,0,0,0
530289,16,16,16,16,16,16,16,16,16,16
530290,12,12,12,12,12,12,12,12,12,12
530291,0,0,0,0,0,0,0,0,0,0
530292,26,26,26,26,26,26,26,26,26,26
530293,0,0,0,0,0,0,0,0,0,0
530294,0,0,0,0,0,0,0,13,0,0
530296,17,17,17,17,17,17,17,17,17,17
530297,10,10,10,10,10,10,10,10,10,10
530298,0,0,0,0,0,0,0,0,0,0
530300,0,5,0,0,0,0,0,0,0,0
530301,18,18,18,18,18,18,18,18,18,18
530302,0,0,0,0,0,0,0,0,0,0
530303,22,41,11,25,0,17,0,42,0,0
530304,0,0,0,0,0,0,0,0,0,0
530305,0,0,0,0,0,0,0,0,0,0
530306,0,0,0,0,0,0,0,0,0,0
530307,0,0,0,0,0,0,0,0,0,0
530308,0,0,0,0,0,0,0,0,0,0
530309,0,0,10,0,0,0,0,0,0,0
530310,0,0,0,0,0,0,0,0,0,0
530311,0,0,0,0,0,0,0,0,0,0
530312,18,18,18,18,18,18,18,18,18,18
530314,0,0,0,0,0,0,0,0,0,0
530315,0,0,0,0,0,0,0,0,10,0
530316,0,0,0,0,0,0,0,0,0,0
530318,0,0,0,0,0,0,0,0,0,0
530319,0,0,0,0,0,0,0,0,0,0
530320,0,10,29,7,10,0,16,7,0,0
530321,0,0,0,0,0,0,0,0,0,0
530322,16,16,16,16,16,16,16,16,16,16
530323,0,0,14,25,0,3,0,0,0,0
530324,0,0,0,0,0,0,0,0,0,0
530325,0,0,0,0,0,0,0,0,0,0
530326,0,0,0,0,0,0,0,0,0,0
530327,0,0,6,0,0,0,0,0,0,0
530328,0,0,0,0,0,0,0,0,0,0
530329,20,20,20,20,20,20,20,20,20,20
530330,0,0,0,0,0,0,0,0,0,0
530331,0,16,11,0,0,18,6,0,0,0
530332,20,20,20,20,20,20,20,20,20,20
530333,0,0,0,0,0,0,0,0,0,0
530334,0,0,0,0,0,0,0,0,0,0
530335,0,0,0,0,0,0,0,0,0,0
530336,0,0,0,0,0,0,0,0,0,0
530337,4,4,4,4,4,4,4,4,4,4
530338,0,0,27,0,0,0,0,0,0,0
530339,0,0,0,0,0,0,0,0,0,0
530340,30,30,30,30,30,30,30,30,30,30
530341,0,0,0,0,0,0,0,0,0,0
530342,0,0,0,0,0,0,10,0,0,0
530343,0,0,0,0,0,0,0,0,0,0
530344,0,0,0,0,0,0,0,0,0,0
530345,0,0,0,0,0,0,0,0,0,0
530346,14,14,14,14,14,14,14,14,14,14
530347,0,0,0,0,0,0,0,0,21,0
530348,0,0,0,0,0,0,0,0,0,0
530349,0,0,0,0,0,0,0,0,0,0
530350,3,3,3,3,3,3,3,3,3,3
530351,11,11,13,11,11,11,11,11,11,11
530352,0,0,0,0,0,0,0,0,0,0
530353,5,5,5,5,5,5,5,5,5,5
530354,0,0,0,0,0,0,0,0,0,0
530355,0,0,0,0,0,0,0,0,0,0
530356,33,33,33,33,33,33,33,33,33,33
530357,13,13,13,13,13,13,13,13,13,13
530358,0,0,0,0,0,0,0,0,0,0
530359,0,0,0,0,0,0,0,0,0,0
530360,13,13,18,13,13,13,13,20,13,17
530361,19,19,19,19,19,19,19,19,19,19
530362,0,0,0,0,0,0,0,0,0,0
530363,3,3,3,3,3,3,3,3,3,3
530364,0,0,0,0,0,0,0,0,0,0
530365,21,21,21,21,21,21,21,21,21,21
530366,0,0,0,0,0,0,0,0,0,0
530367,19,19,19,19,19,19,19,19,19,19
530368,0,0,0,0,0,0,0,0,0,0
530369,30,30,30,30,30,30,30,30,30,30
530370,0,0,0,0,0,0,11,0,9,0
530371,0,0,0,16,0,11,11,11,0,0
530372,0,0,0,0,0,0,0,0,0,0
530373,13,0,0,9,0,0,21,0,0,0
530374,0,0,0,0,0,0,0,0,0,0
530375,0,0,0,0,0,0,0,0,0,15
530376,0,0,0,0,0,0,0,0,0,0
530377,0,0,0,0,0,17,0,0,3,0
530378,6,22,13,43,23,19,13,5,10,27
530379,5,21,30,6,33,17,0,17,15,14
530380,8,0,0,0,0,0,0,0,0,0
530381,0,0,15,28,0,24,0,0,0,0
530382,0,7,0,0,0,0,0,0,0,0
530383,0,0,0,0,0,0,0,0,0,0
530384,0,0,0,0,0,0,0,0,0,0
530385,24,24,24,24,24,24,24,24,24,24
530386,0,0,0,0,0,0,0,0,0,0
530387,0,0,0,0,0,0,0,0,0,0
530388,0,6,0,0,0,0,0,0,0,0
530389,0,0,0,0,0,12,0,0,0,0
530390,0,0,0,0,0,0,0,6,0,0
530391,0,0,0,0,0,0,0,0,0,0
530392,8,8,8,8,8,8,8,8,8,8
530393,19,19,19,19,19,19,19,19,19,19
530394,19,19,19,19,19,19,19,19,19,19
530395,20,20,20,20,20,20,20,20,20,20
530396,0,0,0,0,0,0,0,14,0,0
530397,18,18,18,18,18,18,23,18,18,18
530398,0,18,0,0,0,0,0,12,0,0
530399,34,0,0,0,0,0,0,0,0,0
530400,0,0,20,29,20,11,0,0,0,0
530401,0,0,0,0,0,0,0,0,0,0
530402,0,0,0,0,0,0,0,0,0,0
530403,0,10,0,0,0,0,13,0,0,0
530404,18,0,0,9,9,0,0,0,0,9
530405,21,21,21,21,21,21,33,21,21,21
530406,0,0,0,0,42,0,0,0,14,0
530407,0,0,0,0,0,0,0,0,0,0
530408,0,0,13,0,0,0,0,3,0,0
530409,0,0,0,0,0,0,0,17,7,0
530410,0,0,0,0,0,0,0,0,0,0
530411,0,0,19,0,0,0,18,0,6,10
530412,0,0,0,0,0,0,0,0,0,0
530413,22,22,22,22,22,22,22,22,22,22
530414,0,0,0,0,0,0,0,0,0,0
530415,0,0,0,0,0,0,0,0,0,0
530416,0,0,0,0,0,0,0,0,0,0
530417,13,23,0,0,23,19,0,0,0,0
530418,0,0,0,0,0,0,0,0,0,0
530419,0,0,0,0,0,0,0,0,0,0
530420,13,13,13,13,13,13,13,13,13,13
530421,22,22,22,22,22,22,22,22,22,22
530422,17,17,17,17,17,17,17,17,17,17
530423,0,0,0,0,0,0,0,0,0,0
530424,0,0,0,0,0,0,0,0,0,0
530425,0,0,0,0,0,0,0,0,0,0
530426,22,22,22,22,22,22,22,22,22,22
530427,0,0,0,0,0,0,0,0,0,0
530428,0,0,0,0,0,0,0,0,0,0
530429,0,0,0,0,0,0,0,0,0,0
530430,0,0,0,0,0,0,0,0,0,0
530431,15,15,15,15,15,15,15,15,15,15
530432,0,0,14,16,0,0,0,0,0,0
530433,0,0,0,0,0,0,0,0,0,0
530434,6,0,15,4,18,15,14,10,3,6
530435,26,26,26,26,26,26,26,28,26,26
530436,0,0,0,0,0,0,0,0,0,0
530437,0,0,0,0,0,0,0,0,0,0
530438,7,7,7,7,7,7,7,7,7,7
530439,18,18,18,18,18,18,18,18,18,18
530440,35,35,35,35,35,35,35,35,35,35
530442,0,23,0,0,5,0,12,21,7,8
530443,19,15,16,16,14,23,0,0,0,0
530444,0,0,0,0,0,0,0,0,0,0
530445,0,0,0,0,0,6,0,0,0,0
530446,0,0,0,0,0,0,0,0,0,0
530447,0,0,0,0,0,0,0,0,0,0
530448,0,0,0,0,0,0,0,0,0,0
530449,0,0,0,0,0,0,0,0,0,0
530450,0,0,0,0,0,0,0,0,0,0
530451,5,5,5,5,5,5,5,5,5,5
530452,8,8,8,8,8,8,8,8,8,8
530453,0,0,0,0,0,0,0,0,0,0
530454,26,26,26,26,26,26,26,26,26,26
530455,0,0,0,0,0,0,0,10,0,0
530456,0,0,0,0,0,0,0,0,0,0
530457,13,13,13,13,13,13,13,13,13,13
530458,0,0,0,0,0,12,0,0,0,0
530459,0,0,0,23,0,0,0,0,0,0
530460,0,0,0,0,0,0,0,0,0,0
530461,0,13,18,22,7,15,0,9,0,20
530462,9,24,17,23,17,12,16,7,11,19
530463,17,17,17,17,17,17,17,17,17,17
530464,0,0,0,0,0,0,0,0,0,0
530465,18,18,18,18,18,18,18,18,18,18
530466,4,4,4,4,4,4,4,4,4,4
530467,5,5,5,5,5,5,5,5,5,5
530468,8,31,8,8,8,27,8,8,30,8
530469,0,0,0,0,0,0,0,0,0,0
530470,0,0,0,0,0,0,0,0,0,0
530471,0,0,0,0,0,0,0,0,0,0
530472,0,0,0,0,0,0,0,0,0,0
530473,12,0,12,13,0,10,5,13,17,16
530474,24,0,0,0,21,0,32,3,0,0
530475,0,0,0,0,0,0,0,0,0,0
530476,0,29,18,0,24,0,0,0,0,0
530477,0,0,0,0,0,0,0,0,0,0
530478,0,0,0,0,0,0,0,0,0,0
530479,0,0,0,0,0,0,0,0,0,0
530480,0,0,0,0,0,0,0,0,0,0
530481,14,14,14,14,14,14,14,14,14,14
530482,0,0,0,0,0,0,22,0,0,0
530483,0,0,0,0,0,0,0,0,0,0
530484,0,0,0,0,0,0,0,0,0,0
530485,0,0,0,0,0,18,0,0,0,0
530486,20,20,20,20,20,20,20,20,21,20
530487,15,28,13,15,23,17,17,13,3,3
530488,14,0,0,11,12,0,0,14,26,0
530489,10,0,0,0,0,0,0,0,0,0
530490,0,0,0,27,0,0,0,0,0,0
530491,0,0,0,0,0,0,0,0,0,0
530492,10,10,10,10,10,10,10,10,10,10
530493,31,31,31,31,31,31,31,31,31,31
530494,0,0,0,0,0,0,0,0,0,0
530495,0,0,0,0,0,0,0,0,0,0
530496,22,0,0,0,0,0,0,0,0,0
530497,6,6,6,6,6,6,6,6,6,6
530498,22,0,21,15,4,0,0,0,0,0
530499,20,20,20,20,20,20,20,20,20,20
530500,0,0,0,0,0,0,0,0,0,0
530501,0,0,0,0,0,0,0,0,0,0
530502,0,0,0,0,0,0,0,0,0,0
530503,16,16,16,16,16,16,16,16,16,16
530504,5,5,5,5,5,5,5,5,5,5
530505,0,0,0,0,0,0,0,0,0,0
530506,0,0,0,0,0,0,0,0,0,0
530507,0,0,0,0,0,0,0,0,0,0
530508,0,0,0,0,0,0,0,0,0,0
530509,20,20,20,20,20,20,20,20,20,20
530510,0,0,0,0,0,0,16,0,15,21
530511,0,0,0,0,0,0,0,0,0,0
530512,0,0,0,0,0,0,0,0,0,0
530513,0,0,0,0,0,0,29,0,39,0
530514,1,1,1,1,1,12,1,1,1,1
530515,18,18,18,18,18,18,18,18,18,18
530516,0,0,0,0,0,0,0,0,7,0
530517,0,0,0,0,0,0,0,0,0,0
530518,23,23,23,23,23,23,23,23,23,23
530519,0,0,0,0,0,17,0,0,0,0
530520,0,0,0,0,0,0,0,0,0,0
530521,33,23,18,0,0,19,16,19,10,0
530522,23,12,0,0,7,0,0,0,15,14
530523,0,0,0,0,0,0,0,0,0,0
530524,0,0,0,0,0,0,0,0,0,0
530525,23,23,23,23,23,23,23,23,23,23
530526,13,0,0,0,0,0,0,0,0,0
530527,14,14,14,14,14,14,14,14,14,14
540001,0,0,0,0,0,0,0,0,0,0
540002,0,0,20,0,0,0,0,0,14,0
540003,0,0,0,0,0,0,0,0,0,0
540004,0,0,0,0,0,0,15,0,0,0
540005,9,0,0,0,0,0,0,0,0,8
540006,0,0,0,0,0,0,0,0,0,0
540007,0,0,0,0,0,0,0,0,0,0
540008,24,24,30,24,24,24,24,24,24,24
540009,0,0,0,0,0,0,0,0,0,0
540010,0,0,16,0,0,0,0,0,0,0
540011,0,0,0,0,0,0,0,0,0,0
540012,0,0,0,0,0,0,0,0,0,0
540013,0,0,0,0,0,0,0,0,0,0
540014,0,0,0,0,0,0,0,0,0,0
540015,0,0,0,0,0,0,0,0,0,0
540016,0,0,0,5,0,0,0,14,0,24
540017,0,0,0,0,0,0,0,0,0,0
540018,0,0,0,0,0,0,23,16,19,0
540019,23,23,23,23,23,23,23,23,23,23
540020,0,0,0,0,0,25,0,0,0,0
540021,0,0,0,0,0,0,0,0,0,0
540022,19,19,19,19,19,19,19,19,19,19
540023,34,23,13,13,16,24,32,0,3,17
540024,0,0,0,0,0,0,0,0,0,0
540025,0,0,0,0,0,0,0,0,0,0
540026,0,0,16,0,0,0,0,0,0,0
540027,0,0,0,0,19,0,0,0,0,0
540028,0,0,0,0,0,0,0,0,0,0
540029,20,20,20,20,20,20,20,20,20,20
540030,19,19,19,19,19,19,19,19,19,19
540031,19,12,10,8,7,10,12,3,16,28
540032,13,13,13,13,13,13,13,13,13,13
540033,0,0,0,0,0,0,0,0,0,0
540034,0,0,0,0,0,0,0,0,0,0
540035,22,22,22,22,22,22,22,22,22,22
540036,26,26,26,26,26,26,26,26,26,26
540037,0,0,0,0,0,0,0,0,0,0
540038,0,0,0,0,0,0,0,0,0,0
540039,0,0,0,0,0,0,0,0,0,0
540040,15,15,15,15,15,15,15,15,15,15
540041,20,20,20,20,20,20,20,20,20,20
540042,0,0,0,13,0,0,15,0,0,0
540043,0,0,0,0,0,0,0,0,0,0
540044,0,0,0,0,0,0,0,0,0,0
540045,0,0,0,0,0,0,0,0,0,0
540046,0,0,0,0,0,0,0,0,20,0
540047,0,0,0,0,0,0,0,0,0,0
540048,31,31,31,31,31,31,31,31,31,31
540049,0,23,0,0,0,0,0,0,0,0
540050,0,0,0,0,0,0,0,0,0,0
540051,0,0,0,0,0,0,0,0,0,0
540052,0,0,0,0,0,0,0,0,0,0
540053,12,12,12,12,12,12,12,12,12,12
540054,0,0,0,0,0,0,0,0,0,0
540055,0,0,0,0,0,0,0,0,0,0
540056,31,31,31,31,31,31,31,31,31,31
540057,0,0,19,0,14,0,0,0,0,0
540058,39,39,39,39,39,39,39,39,39,39
540059,16,16,16,16,16,16,16,16,16,16
540060,0,0,0,0,0,0,0,0,0,0
540061,0,0,0,0,0,0,0,0,0,0
540062,9,9,9,9,9,9,9,9,9,9
540063,0,0,0,0,0,0,0,0,0,0
540064,0,0,0,0,0,0,0,0,0,0
540065,12,12,12,12,12,12,12,12,12,12
540066,14,14,14,14,14,14,14,14,14,14
540067,0,0,0,0,0,0,0,0,0,0
540068,0,0,0,0,0,0,0,0,0,11
540069,0,0,0,0,0,0,0,0,0,0
540070,28,28,28,28,28,28,28,28,28,28
540071,0,0,0,0,0,0,0,0,0,0
540072,0,0,0,0,0,0,0,0,0,0
540073,0,0,0,0,0,0,0,0,0,0
540074,9,0,0,0,0,0,0,0,0,0
540075,0,0,0,0,0,0,0,0,0,0
540076,12,12,12,12,12,12,12,12,12,12
540077,0,0,0,0,0,0,0,0,0,0
540078,0,0,0,0,0,0,0,0,0,0
540079,2,2,2,2,2,2,2,2,2,2
540080,0,0,0,0,0,0,0,0,0,0
540081,0,0,25,0,9,6,17,6,0,0
540082,0,0,0,0,0,0,0,0,0,0
540083,0,0,0,0,0,0,0,0,0,0
540084,0,0,0,0,0,0,0,0,0,0
540085,0,0,0,0,0,0,0,0,0,0
540086,0,0,0,0,0,0,0,0,0,0
540087,0,0,0,0,0,0,0,0,0,0
540088,0,0,0,0,0,0,0,0,0,0
540089,6,27,30,6,19,23,31,25,3,5
540090,32,32,32,32,32,32,32,32,32,32
540091,24,24,24,24,24,24,24,24,24,24
540092,0,0,0,0,0,0,0,0,0,23
540093,0,0,0,0,0,0,0,0,0,0
540094,0,0,0,0,0,0,0,0,0,0
540095,0,0,0,0,0,0,0,0,0,0
540096,0,0,0,0,0,0,0,0,0,0
540097,0,0,0,0,0,0,0,0,0,0
540098,13,13,26,13,13,13,13,24,26,13
540099,0,0,0,0,0,0,0,0,0,0
540100,18,18,18,18,18,18,18,18,18,18
540101,0,0,0,0,0,0,0,0,0,0
540102,0,0,0,0,0,0,0,0,0,0
540103,0,0,0,0,0,0,0,0,0,0
540104,0,0,0,0,0,0,0,0,0,0
540105,0,0,0,0,0,0,0,0,0,0
540106,0,0,0,0,0,0,0,0,0,0
540107,0,0,0,0,0,0,0,0,0,0
540108,0,0,0,0,0,0,0,0,0,0
540109,0,0,0,0,0,0,0,0,0,0
540110,21,21,21,21,21,21,21,21,21,21
540111,0,0,0,12,0,0,0,0,0,0
540112,0,0,0,0,0,0,0,0,0,0
540113,0,12,0,0,0,0,0,0,0,0
540114,17,17,17,17,17,17,17,17,17,17
540115,0,0,0,0,0,0,0,0,0,0
540116,0,0,0,0,0,0,0,0,0,0
540117,23,23,23,23,23,23,23,23,23,23
540118,30,30,30,30,30,30,30,30,30,30
540119,0,0,0,0,0,0,0,0,0,0
540120,0,0,0,0,0,0,0,0,0,0
540121,0,0,0,0,0,0,0,0,0,11
540122,19,19,19,19,19,19,19,19,19,19
540123,2,2,2,2,2,2,2,2,2,2
540124,0,0,0,0,0,0,0,0,0,0
540125,0,0,0,0,0,0,0,0,0,0
540126,37,37,37,37,37,37,37,37,37,37
540127,0,0,0,0,0,13,0,0,0,0
540128,5,5,5,5,5,5,5,5,5,5
540129,22,22,22,22,22,22,22,22,22,22
540130,23,23,23,24,23,23,23,23,23,23
540131,0,0,0,0,0,0,0,0,0,0
540132,20,11,15,7,15,10,15,12,18,12
540133,0,0,0,0,0,0,0,0,0,0
540135,6,12,0,0,0,0,36,14,0,0
540136,0,0,0,0,0,10,0,0,0,16
540137,0,0,0,0,0,0,0,0,0,0
540138,5,5,5,5,6,5,5,5,5,5
540140,0,0,0,0,16,8,0,0,0,0
540141,6,6,6,6,6,6,6,6,6,6
540142,0,17,0,0,24,4,0,19,4,16
540143,24,24,24,24,24,24,24,24,24,24
540144,17,17,17,17,17,17,17,17,17,17
540145,13,22,20,11,13,22,13,15,9,18
540146,14,23,20,11,5,9,14,5,14,23
540147,0,0,0,0,0,0,0,0,0,0
540148,0,0,0,0,4,0,0,0,0,0
540149,0,0,0,0,0,0,0,0,0,0
540150,4,4,4,4,4,4,4,4,4,4
540151,0,0,0,0,0,0,0,0,0,0
540152,20,20,20,20,20,20,20,20,20,20
540153,0,0,0,0,0,0,0,0,0,0
540154,0,0,0,0,0,0,0,0,0,0
540155,7,22,19,18,8,15,0,12,23,15
540156,11,11,11,11,11,11,11,11,11,11
540157,0,0,9,0,0,0,0,0,0,0
540158,8,16,0,22,11,27,11,10,19,15
540159,0,0,0,0,0,0,0,0,0,0
540160,0,0,0,0,0,0,0,0,0,0
540161,26,26,26,26,26,26,26,26,26,26
540162,0,0,0,0,0,0,36,0,0,0
540163,22,0,0,0,0,0,0,0,0,0
540164,43,43,43,43,43,43,43,43,43,43
540165,9,9,9,9,9,9,9,9,9,9
540166,0,0,0,0,0,0,0,0,0,0
540167,12,12,12,12,12,12,12,12,12,12
540168,0,0,0,0,0,0,0,0,0,0
540169,3,14,3,3,3,3,3,3,3,3
540170,0,0,0,0,0,0,0,0,0,0
540171,0,0,0,0,0,0,0,0,0,0
540172,0,0,0,0,0,0,0,0,0,0
540173,13,13,13,13,13,13,13,13,13,13
540174,0,16,0,0,12,31,16,40,10,0
540175,10,0,7,23,0,26,0,12,11,15
540176,18,18,18,18,18,18,18,18,18,18
540177,0,0,16,0,0,0,20,0,0,0
540178,15,15,15,15,18,15,15,15,15,15
540179,0,0,0,0,0,0,0,0,0,0
540181,0,0,0,0,0,0,0,0,0,0
540182,0,0,0,0,0,0,0,0,0,0
540183,0,0,0,0,0,15,0,0,0,0
540184,0,0,0,0,0,5,0,0,0,0
540185,0,0,4,3,17,0,11,16,6,0
540186,0,0,0,0,0,0,0,0,0,0
540187,0,0,0,0,0,0,0,0,0,0
540188,0,0,0,0,0,0,0,0,0,0
540189,15,0,13,15,0,8,9,17,43,0
540190,0,0,0,0,0,0,0,0,0,0
540191,0,0,0,0,0,0,0,0,0,0
540192,23,23,23,23,23,23,23,23,23,23
540193,0,0,0,0,0,0,0,0,0,0
540194,0,0,0,0,0,0,0,0,0,0
540195,0,0,0,0,0,0,0,0,0,0
540196,0,0,0,0,0,0,0,0,0,0
540197,0,0,0,0,0,0,0,0,0,0
540198,0,0,0,0,0,0,0,0,0,0
540199,0,0,0,0,0,0,0,0,0,0
540200,0,0,0,0,0,0,0,0,0,0
540201,16,16,16,16,16,16,16,16,16,16
540202,17,0,0,0,0,0,0,19,0,0
540203,17,17,17,17,17,17,17,17,17,17
540204,0,11,0,0,0,0,0,0,0,0
540205,12,0,0,0,0,0,14,0,0,26
540206,20,20,20,20,20,20,20,20,20,20
540207,15,15,15,15,15,15,15,15,15,15
540208,6,7,15,0,0,0,0,0,0,3
540209,0,0,0,0,0,0,0,0,0,0
540210,19,19,19,19,19,19,19,19,19,19
540211,0,0,6,0,0,0,0,0,0,0
540212,0,0,44,0,0,0,0,0,0,0
540213,0,0,0,0,0,0,0,0,0,0
540214,0,0,0,0,0,0,0,0,0,0
540215,0,0,0,0,0,0,0,0,0,0
540216,0,0,0,0,0,0,0,0,0,0
540217,22,22,22,22,22,22,22,22,22,22
540218,4,4,4,4,4,4,4,4,4,4
540219,0,0,0,0,0,0,0,0,0,0
540220,0,0,0,0,0,0,0,0,0,0
540221,28,0,0,10,0,0,22,0,0,0
540222,0,0,7,0,0,0,0,0,0,0
540223,0,0,0,0,0,0,0,0,0,0
540224,17,0,0,0,0,0,4,0,0,0
540225,0,0,0,0,0,0,0,0,0,0
540226,0,0,0,0,0,0,0,0,0,0
540227,0,17,0,0,0,0,0,0,0,0
540228,0,0,0,0,0,0,0,0,0,0
540229,12,12,12,12,12,12,12,12,12,12
540230,0,0,0,0,6,0,23,35,0,0
540231,0,0,0,0,0,10,0,0,0,0
540232,23,23,23,23,23,23,23,23,23,23
540233,0,0,0,0,0,0,0,0,0,0
540234,0,0,0,0,0,0,10,0,0,0
540235,11,0,31,0,12,0,6,0,0,0
540236,12,12,12,12,12,12,12,12,12,12
540237,0,0,0,0,0,0,0,0,0,0
540238,13,13,13,13,13,13,13,13,13,13
540239,0,0,0,0,0,0,0,0,0,0
540240,0,0,0,0,0,0,0,0,0,0
540241,18,18,18,18,18,18,18,18,18,18
540242,0,0,0,0,0,0,0,0,0,0
540243,0,0,0,0,0,0,0,0,0,0
540244,0,0,0,0,0,0,0,0,0,0
540245,0,0,0,0,0,0,0,16,0,0
540246,0,0,0,0,0,0,0,0,0,0
540247,0,0,0,0,0,0,0,0,5,0
540248,0,0,23,0,0,0,19,0,13,0
540249,0,0,0,0,0,5,0,0,0,0
550001,26,26,26,26,26,26,26,26,26,26
550002,0,0,0,0,0,0,0,0,0,0
550003,0,0,0,0,0,0,0,0,0,0
550004,0,0,0,0,0,0,0,0,0,0
550005,0,0,0,0,0,0,0,0,0,0
550006,27,27,27,27,27,27,27,27,27,27
550007,0,0,0,0,0,0,0,0,0,0
550008,0,0,0,0,0,0,0,0,0,0
550009,0,0,0,0,0,0,0,0,0,0
550010,0,0,0,0,0,0,0,0,0,0
550011,0,0,0,0,0,0,0,0,0,0
550012,0,0,0,0,0,0,0,0,0,0
550013,0,0,0,0,0,0,0,0,0,0
550014,0,0,0,0,30,0,14,0,0,0
550015,0,0,0,0,0,0,0,0,0,0
550016,14,9,9,9,9,9,9,9,55,9
550017,2,2,2,2,2,2,2,2,2,2
550018,0,0,0,0,0,0,0,0,0,0
550019,0,0,0,0,0,0,0,0,0,0
550020,21,21,21,21,21,21,21,21,21,21
550021,0,0,0,0,0,0,0,0,0,0
550022,21,21,21,21,21,21,21,21,21,21
550023,0,0,0,0,0,0,0,0,0,0
550024,0,0,0,0,0,0,0,0,0,20
550025,0,0,0,0,0,0,0,0,0,0
550026,0,0,0,0,0,0,0,0,0,0
550027,0,0,0,0,0,13,0,11,0,22
550028,31,25,26,25,25,25,25,25,25,25
550029,13,13,13,13,13,13,13,13,13,13
550030,0,0,0,0,0,0,0,0,0,0
550031,0,0,0,0,0,0,0,0,0,0
550032,27,27,27,27,27,27,27,27,27,27
550033,0,0,0,0,0,0,0,0,0,0
550034,6,0,0,22,11,0,0,0,0,0
550035,21,21,21,21,21,21,21,21,21,21
550036,0,0,0,0,0,0,0,0,0,0
550037,0,0,0,0,0,0,0,0,0,0
550039,0,0,0,0,0,0,0,0,0,0
550040,0,0,0,0,0,0,0,0,0,0
550041,0,0,0,0,0,0,0,0,0,0
550043,0,0,0,0,0,0,0,0,0,0
550044,21,19,23,0,20,0,4,8,18,19
550045,0,0,0,0,0,0,0,0,0,0
550046,0,0,29,0,0,0,0,0,0,0
550047,0,0,0,0,0,0,0,0,0,0
550048,28,28,28,28,28,28,28,28,28,28
550049,35,35,35,35,35,35,35,35,35,35
550050,18,18,18,18,18,18,18,18,18,18
550051,16,16,16,16,16,16,16,16,16,16
550052,0,0,0,0,0,0,0,0,0,0
550053,9,9,9,9,9,9,9,9,9,9
550054,0,0,0,0,0,0,0,0,0,0
550055,23,23,23,23,23,23,23,23,23,23
550056,0,0,0,0,0,0,0,0,0,0
550057,0,0,0,0,0,17,14,19,15,0
550058,0,0,0,0,0,0,0,0,0,0
550059,0,0,0,0,0,0,0,0,0,0
550060,0,0,0,0,0,0,0,0,0,0
550061,24,24,24,24,24,24,24,24,24,24
550062,0,0,0,0,0,0,0,0,0,0
