@relation mytest

@attribute age {<=33,<=49&>33,<=87&>49}
@attribute job {blue-collar,entrepreneur,management,technician,self-employed,admin.,student,services,unemployed,housemaid,retired,unknown}
@attribute marital {single,married,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance {Very-Low,Low,Medium,High}
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute month {may,feb,jun,aug,jul,sep,apr,jan,nov,mar,oct,dec}
@attribute campaign numeric
@attribute poutcome {unknown,success,failure,other}
@attribute y {no,yes}

@data
<=87&>49,retired,married,primary,no,Low,no,no,unknown,may,1,unknown,no
<=87&>49,admin.,divorced,secondary,no,Low,yes,no,cellular,may,1,failure,no
<=87&>49,unknown,married,tertiary,no,Low,no,no,cellular,jan,1,failure,no
<=87&>49,entrepreneur,married,primary,no,Low,yes,no,telephone,sep,3,unknown,yes
<=87&>49,retired,married,primary,no,Low,no,no,telephone,aug,1,unknown,no
<=87&>49,unemployed,married,primary,no,Low,yes,no,telephone,jan,1,unknown,no
<=87&>49,blue-collar,married,primary,no,Low,yes,no,cellular,apr,1,failure,no
<=87&>49,management,married,tertiary,no,Low,no,no,cellular,aug,1,unknown,no
<=87&>49,retired,single,secondary,no,Low,no,no,cellular,may,3,unknown,no
<=87&>49,retired,married,secondary,no,Low,no,no,cellular,aug,1,unknown,no
<=87&>49,self-employed,married,secondary,no,Low,no,no,cellular,aug,10,unknown,no
<=87&>49,technician,married,tertiary,no,Low,no,no,cellular,aug,3,success,no
<=87&>49,blue-collar,divorced,secondary,no,Low,yes,no,unknown,may,2,unknown,no
<=87&>49,housemaid,single,unknown,no,Low,no,no,telephone,jul,8,unknown,no
<=87&>49,services,married,secondary,no,Low,yes,no,unknown,may,1,unknown,no
<=87&>49,services,single,primary,no,Low,yes,no,unknown,may,2,unknown,no
<=87&>49,technician,married,tertiary,no,Low,yes,yes,cellular,feb,2,failure,no
<=87&>49,entrepreneur,married,primary,no,Low,yes,no,unknown,may,3,unknown,no
<=87&>49,technician,married,secondary,no,Low,yes,no,unknown,may,1,unknown,no
<=87&>49,retired,divorced,primary,no,Low,no,no,telephone,may,1,success,no
<=87&>49,management,divorced,tertiary,no,Low,yes,yes,cellular,may,1,failure,no
<=87&>49,blue-collar,married,primary,no,Low,yes,no,cellular,may,1,failure,no
<=87&>49,retired,married,tertiary,no,Low,no,no,cellular,aug,2,unknown,no
<=87&>49,housemaid,married,secondary,no,Low,no,no,cellular,aug,2,unknown,no
<=87&>49,management,single,tertiary,no,Low,no,yes,cellular,jul,9,unknown,no
<=87&>49,admin.,divorced,secondary,no,Low,no,yes,unknown,jun,1,unknown,no
<=87&>49,blue-collar,married,secondary,no,Low,yes,no,cellular,apr,2,unknown,no
<=87&>49,blue-collar,married,primary,no,Low,yes,no,cellular,may,2,failure,no
<=87&>49,technician,married,secondary,no,Low,no,no,cellular,aug,11,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,unknown,may,1,unknown,no
<=87&>49,retired,married,unknown,no,Medium,no,no,telephone,aug,1,failure,no
<=87&>49,self-employed,married,secondary,no,Medium,no,yes,cellular,jul,2,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,no,cellular,may,1,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,admin.,married,secondary,no,Medium,no,no,cellular,jun,3,success,yes
<=87&>49,housemaid,married,secondary,no,Medium,no,no,telephone,mar,4,unknown,no
<=87&>49,retired,married,secondary,no,Medium,no,no,cellular,aug,14,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,yes,unknown,may,4,unknown,no
<=87&>49,entrepreneur,married,tertiary,no,Medium,no,yes,cellular,jul,4,unknown,no
<=87&>49,services,divorced,secondary,no,Medium,no,no,cellular,jul,6,unknown,no
<=87&>49,self-employed,married,tertiary,no,Medium,no,no,unknown,may,2,unknown,no
<=87&>49,retired,married,primary,no,Medium,no,no,cellular,oct,1,success,no
<=87&>49,retired,married,tertiary,no,Medium,no,no,cellular,feb,1,unknown,no
<=87&>49,management,married,primary,no,Medium,no,no,cellular,feb,3,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,unknown,may,4,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,no,unknown,may,1,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,unknown,may,3,unknown,no
<=87&>49,blue-collar,married,unknown,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,entrepreneur,married,secondary,no,Medium,no,no,telephone,nov,1,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,no,no,cellular,aug,1,unknown,no
<=87&>49,self-employed,married,secondary,no,Medium,no,no,cellular,aug,10,unknown,no
<=87&>49,management,married,tertiary,no,Medium,yes,no,cellular,apr,1,failure,no
<=87&>49,retired,married,unknown,no,Medium,no,no,cellular,aug,1,unknown,no
<=87&>49,admin.,single,secondary,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,entrepreneur,married,primary,no,Medium,yes,no,cellular,nov,2,other,no
<=87&>49,management,married,primary,no,Medium,no,yes,cellular,feb,1,failure,no
<=87&>49,admin.,married,secondary,no,Medium,no,no,cellular,apr,1,unknown,no
<=87&>49,management,married,primary,no,Medium,yes,no,unknown,may,4,unknown,no
<=87&>49,services,divorced,unknown,no,Medium,yes,no,cellular,jul,2,unknown,no
<=87&>49,technician,divorced,unknown,no,Medium,yes,no,cellular,may,1,unknown,no
<=87&>49,management,single,secondary,no,Medium,yes,yes,cellular,jan,2,failure,no
<=87&>49,technician,married,secondary,no,Medium,no,yes,unknown,may,1,unknown,no
<=87&>49,retired,married,primary,no,Medium,no,no,unknown,jun,2,unknown,no
<=87&>49,management,married,tertiary,no,Medium,no,yes,cellular,jul,1,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,no,unknown,may,1,unknown,no
<=87&>49,blue-collar,divorced,secondary,no,Medium,no,yes,telephone,jul,3,unknown,no
<=87&>49,management,divorced,tertiary,no,Medium,yes,no,unknown,jun,5,unknown,no
<=87&>49,retired,married,secondary,no,Medium,no,no,unknown,jun,4,unknown,no
<=87&>49,retired,married,primary,no,Medium,no,no,telephone,jul,1,unknown,no
<=87&>49,housemaid,married,primary,no,Medium,no,no,cellular,jul,2,success,no
<=87&>49,retired,married,secondary,no,Medium,no,no,cellular,aug,3,unknown,no
<=87&>49,retired,married,secondary,no,Medium,no,no,unknown,jun,2,unknown,no
<=87&>49,housemaid,married,primary,no,Medium,no,no,unknown,jun,3,unknown,no
<=87&>49,management,married,tertiary,no,Medium,no,no,telephone,apr,3,unknown,no
<=87&>49,self-employed,married,secondary,no,Medium,yes,no,unknown,may,1,unknown,no
<=87&>49,retired,married,primary,no,Medium,no,no,cellular,aug,1,unknown,no
<=87&>49,entrepreneur,married,secondary,no,Medium,yes,no,unknown,may,1,unknown,no
<=87&>49,unemployed,married,primary,no,Medium,yes,no,cellular,feb,3,unknown,no
<=87&>49,services,married,secondary,no,Medium,yes,no,cellular,feb,2,failure,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,cellular,may,2,unknown,no
<=87&>49,technician,divorced,secondary,no,Medium,yes,no,unknown,may,4,unknown,no
<=87&>49,services,divorced,secondary,no,Medium,yes,no,telephone,nov,1,unknown,no
<=87&>49,retired,divorced,primary,no,Medium,no,no,cellular,mar,1,unknown,no
<=87&>49,admin.,divorced,secondary,no,Medium,yes,no,unknown,may,1,unknown,no
<=87&>49,retired,married,primary,no,Medium,no,no,cellular,jul,3,success,no
<=87&>49,technician,married,secondary,no,Medium,yes,no,cellular,jan,1,unknown,no
<=87&>49,management,married,tertiary,no,Medium,no,no,unknown,jun,1,unknown,no
<=87&>49,blue-collar,divorced,primary,no,Medium,no,no,telephone,jul,2,unknown,no
<=87&>49,management,married,tertiary,no,Medium,yes,no,cellular,aug,5,unknown,no
<=87&>49,self-employed,married,primary,no,Medium,yes,no,unknown,jun,3,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,no,no,cellular,jan,1,failure,no
<=87&>49,unemployed,married,tertiary,no,Medium,no,no,telephone,jan,1,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,management,married,tertiary,no,Medium,yes,no,cellular,jun,2,unknown,no
<=87&>49,management,married,tertiary,no,Medium,yes,no,cellular,may,1,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,no,no,cellular,aug,2,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,no,unknown,may,14,unknown,no
<=87&>49,admin.,married,secondary,no,Medium,no,no,cellular,jul,3,unknown,no
<=87&>49,management,divorced,tertiary,no,Medium,yes,no,cellular,jul,10,unknown,no
<=87&>49,technician,married,secondary,no,Medium,yes,no,unknown,jun,1,unknown,no
<=87&>49,retired,married,secondary,no,Medium,yes,no,cellular,may,1,failure,no
<=87&>49,unemployed,married,primary,no,Medium,yes,no,cellular,dec,1,unknown,yes
<=87&>49,retired,married,primary,no,Medium,no,no,telephone,feb,2,failure,no
<=87&>49,admin.,divorced,secondary,no,Medium,yes,no,cellular,apr,1,unknown,no
<=87&>49,self-employed,married,tertiary,no,Medium,no,no,cellular,jul,3,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,no,no,unknown,may,1,unknown,no
<=87&>49,admin.,divorced,secondary,no,Medium,no,yes,cellular,aug,2,unknown,no
<=87&>49,services,married,secondary,no,Medium,yes,no,cellular,jul,2,unknown,no
<=87&>49,technician,married,secondary,no,Medium,yes,no,cellular,nov,1,unknown,no
<=87&>49,retired,married,tertiary,no,Medium,no,no,cellular,jul,1,failure,no
<=87&>49,blue-collar,divorced,primary,no,Medium,yes,no,cellular,may,1,failure,no
<=87&>49,retired,married,secondary,no,Medium,no,yes,cellular,feb,6,unknown,no
<=87&>49,management,divorced,tertiary,no,Medium,yes,no,unknown,jun,2,unknown,no
<=87&>49,services,married,unknown,no,Medium,yes,no,unknown,may,1,unknown,no
<=87&>49,technician,married,secondary,no,Medium,yes,no,cellular,jul,2,unknown,no
<=87&>49,retired,married,secondary,no,Medium,yes,no,cellular,may,2,failure,no
<=87&>49,retired,married,secondary,no,Medium,no,no,cellular,aug,1,unknown,no
<=87&>49,technician,married,secondary,no,Medium,no,no,cellular,aug,3,unknown,no
<=87&>49,unknown,married,unknown,no,Medium,no,no,unknown,jun,1,unknown,no
<=87&>49,management,divorced,tertiary,no,Medium,no,yes,cellular,jun,1,unknown,no
<=87&>49,management,married,primary,no,Medium,yes,no,telephone,nov,1,unknown,no
<=87&>49,entrepreneur,married,primary,no,Medium,no,no,cellular,jul,2,unknown,no
<=87&>49,admin.,divorced,secondary,no,Medium,yes,no,unknown,may,4,unknown,no
<=87&>49,admin.,divorced,secondary,no,Medium,no,no,cellular,jul,2,failure,no
<=87&>49,housemaid,married,secondary,no,Medium,no,no,cellular,sep,3,unknown,no
<=87&>49,management,married,tertiary,no,Medium,no,no,cellular,nov,2,unknown,no
<=87&>49,retired,married,unknown,no,Medium,no,no,telephone,may,2,unknown,no
<=87&>49,retired,married,primary,no,Medium,no,no,cellular,apr,2,unknown,no
<=87&>49,admin.,married,secondary,no,Medium,yes,no,cellular,apr,1,failure,no
<=87&>49,services,married,secondary,no,Medium,no,no,cellular,jul,6,unknown,no
<=87&>49,management,single,tertiary,no,Medium,no,no,cellular,aug,3,unknown,yes
<=87&>49,management,married,tertiary,no,Medium,no,no,cellular,aug,2,unknown,no
<=87&>49,management,married,tertiary,no,Medium,no,no,unknown,jun,1,unknown,no
<=87&>49,entrepreneur,married,secondary,no,Medium,yes,no,telephone,jul,2,unknown,no
<=87&>49,retired,married,primary,no,Medium,yes,no,cellular,jul,1,unknown,no
<=87&>49,entrepreneur,married,unknown,no,Medium,no,no,unknown,jun,2,unknown,no
<=87&>49,retired,married,secondary,no,Medium,no,no,cellular,jan,1,other,no
<=87&>49,retired,divorced,tertiary,no,Medium,no,no,cellular,jul,3,unknown,no
<=87&>49,management,married,tertiary,no,Medium,yes,no,cellular,may,1,unknown,no
<=87&>49,technician,divorced,secondary,no,Medium,yes,no,cellular,jan,1,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,no,cellular,may,1,unknown,no
<=87&>49,admin.,married,secondary,no,Medium,yes,no,cellular,nov,2,other,no
<=87&>49,admin.,married,unknown,no,Medium,yes,no,cellular,may,1,unknown,no
<=87&>49,housemaid,divorced,secondary,no,Medium,no,no,unknown,jun,2,unknown,no
<=87&>49,services,married,secondary,no,Medium,no,no,unknown,jun,1,unknown,no
<=87&>49,retired,married,secondary,no,Medium,no,no,cellular,dec,2,unknown,no
<=87&>49,housemaid,married,primary,no,Medium,no,no,cellular,apr,1,other,no
<=87&>49,unemployed,divorced,secondary,no,Medium,yes,no,cellular,jan,1,unknown,no
<=87&>49,services,married,secondary,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,no,telephone,apr,2,unknown,no
<=87&>49,retired,married,secondary,no,Medium,yes,no,telephone,jul,3,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,cellular,may,1,failure,no
<=87&>49,technician,divorced,secondary,no,Medium,yes,no,unknown,may,1,unknown,no
<=87&>49,technician,married,secondary,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,self-employed,married,tertiary,no,Medium,yes,no,cellular,feb,1,failure,no
<=87&>49,retired,married,primary,no,Medium,yes,no,unknown,may,1,unknown,no
<=87&>49,admin.,married,secondary,no,Medium,no,no,telephone,feb,3,unknown,no
<=87&>49,entrepreneur,married,secondary,no,Medium,yes,yes,cellular,may,8,other,no
<=87&>49,management,divorced,tertiary,no,Medium,yes,no,telephone,may,2,failure,no
<=87&>49,retired,married,primary,no,Medium,no,no,telephone,nov,4,failure,no
<=87&>49,management,married,secondary,no,Medium,no,no,cellular,apr,7,unknown,no
<=87&>49,management,married,tertiary,no,Medium,no,no,cellular,aug,4,unknown,no
<=87&>49,management,married,tertiary,no,Medium,yes,yes,cellular,feb,4,other,no
<=87&>49,management,married,unknown,no,Medium,no,no,cellular,aug,2,unknown,no
<=87&>49,retired,married,secondary,no,Medium,no,yes,cellular,jul,2,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,no,yes,unknown,jun,1,unknown,no
<=87&>49,admin.,married,secondary,no,Medium,no,no,unknown,jun,1,unknown,no
<=87&>49,retired,married,secondary,no,Medium,no,no,telephone,sep,1,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,no,no,unknown,jun,4,unknown,no
<=87&>49,admin.,married,secondary,no,Medium,yes,no,cellular,oct,1,failure,no
<=87&>49,management,married,secondary,no,Medium,no,no,cellular,aug,2,unknown,no
<=87&>49,technician,married,secondary,no,Medium,yes,no,cellular,nov,6,unknown,no
<=87&>49,self-employed,divorced,secondary,no,Medium,yes,no,unknown,jun,2,unknown,no
<=87&>49,blue-collar,married,unknown,no,Medium,no,no,cellular,aug,2,unknown,no
<=87&>49,admin.,divorced,unknown,no,Medium,yes,no,cellular,may,1,failure,no
<=87&>49,technician,single,tertiary,no,Medium,yes,no,unknown,may,1,unknown,no
<=87&>49,admin.,married,secondary,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,management,single,primary,no,Medium,no,no,unknown,jun,2,unknown,no
<=87&>49,technician,married,unknown,no,Medium,yes,no,cellular,jan,2,unknown,no
<=87&>49,retired,married,tertiary,no,Medium,yes,yes,unknown,may,2,unknown,no
<=87&>49,technician,married,tertiary,no,Medium,no,no,telephone,jun,2,unknown,no
<=87&>49,retired,married,secondary,no,Medium,no,no,telephone,may,3,failure,no
<=87&>49,retired,divorced,secondary,no,Medium,no,yes,cellular,jul,1,unknown,no
<=87&>49,management,married,tertiary,no,Medium,no,no,cellular,aug,8,unknown,no
<=87&>49,housemaid,married,primary,no,Medium,yes,no,unknown,may,3,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,no,cellular,feb,3,unknown,no
<=87&>49,services,married,secondary,no,Medium,no,yes,cellular,aug,4,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,no,no,unknown,may,1,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,no,cellular,aug,2,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,unknown,may,3,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,cellular,jul,2,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,cellular,may,1,failure,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,yes,yes,cellular,aug,1,unknown,no
<=87&>49,retired,married,secondary,no,Medium,no,no,cellular,apr,2,failure,no
<=87&>49,technician,single,tertiary,no,Medium,no,no,unknown,jun,1,unknown,no
<=87&>49,unemployed,divorced,primary,no,Medium,no,no,telephone,feb,2,unknown,no
<=87&>49,blue-collar,divorced,secondary,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,blue-collar,married,primary,no,Medium,yes,no,cellular,may,5,unknown,no
<=87&>49,self-employed,married,secondary,no,Medium,no,yes,cellular,jul,1,unknown,no
<=87&>49,management,married,tertiary,no,Medium,yes,no,unknown,may,2,unknown,no
<=87&>49,blue-collar,married,secondary,no,Medium,no,no,cellular,aug,4,unknown,no
<=87&>49,technician,married,secondary,no,Medium,yes,no,cellular,feb,1,failure,no
<=87&>49,admin.,married,secondary,no,Medium,no,no,cellular,oct,6,success,no
<=87&>49,self-employed,married,secondary,no,Medium,yes,no,cellular,apr,1,failure,no
<=87&>49,services,divorced,primary,no,Medium,no,no,unknown,jun,1,unknown,no
<=87&>49,admin.,married,secondary,no,Medium,yes,no,unknown,jun,3,unknown,no
<=87&>49,services,divorced,secondary,no,Medium,yes,no,cellular,may,3,other,no
<=87&>49,technician,married,secondary,no,Medium,yes,no,unknown,may,5,unknown,no
<=87&>49,management,married,secondary,no,Medium,no,no,cellular,aug,1,unknown,no
<=87&>49,technician,married,secondary,no,High,no,no,cellular,aug,5,unknown,no
<=87&>49,admin.,married,secondary,no,High,no,no,cellular,oct,1,unknown,no
<=87&>49,management,divorced,tertiary,no,High,no,no,cellular,aug,2,unknown,no
<=87&>49,blue-collar,married,secondary,no,High,no,no,cellular,aug,5,unknown,no
<=87&>49,services,single,primary,no,High,yes,no,telephone,may,2,unknown,no
<=87&>49,management,married,unknown,no,High,no,no,unknown,jun,2,unknown,no
<=87&>49,services,divorced,unknown,no,High,yes,no,unknown,may,1,unknown,no
<=87&>49,retired,married,primary,no,High,no,yes,unknown,jun,9,unknown,no
<=87&>49,entrepreneur,married,secondary,no,High,no,no,cellular,feb,2,unknown,no
<=87&>49,self-employed,married,secondary,no,High,no,no,cellular,nov,1,unknown,no
<=87&>49,management,married,primary,no,High,yes,no,cellular,nov,1,unknown,no
<=87&>49,housemaid,married,primary,no,High,no,no,unknown,jun,3,unknown,no
<=87&>49,unemployed,married,tertiary,no,High,yes,no,cellular,jul,4,unknown,no
<=87&>49,self-employed,married,tertiary,no,High,no,no,cellular,nov,3,unknown,no
<=87&>49,retired,married,primary,no,High,yes,no,cellular,feb,3,failure,no
<=87&>49,blue-collar,married,primary,no,High,no,no,cellular,nov,3,unknown,no
<=87&>49,services,married,secondary,no,High,no,no,cellular,aug,6,unknown,no
<=87&>49,retired,divorced,primary,no,High,no,no,cellular,may,1,unknown,no
<=87&>49,retired,divorced,primary,no,High,no,no,cellular,jun,2,failure,no
<=87&>49,unemployed,married,secondary,no,High,no,yes,cellular,nov,1,unknown,no
<=87&>49,self-employed,divorced,primary,no,High,no,no,cellular,may,2,unknown,no
<=87&>49,management,married,tertiary,no,High,no,no,cellular,jul,3,unknown,no
<=87&>49,blue-collar,married,secondary,no,High,no,no,telephone,aug,7,unknown,no
<=87&>49,retired,married,tertiary,no,High,no,no,cellular,apr,1,unknown,no
<=87&>49,housemaid,married,secondary,no,High,yes,no,cellular,may,1,failure,no
<=87&>49,retired,married,secondary,no,High,no,no,cellular,sep,1,other,no
<=87&>49,retired,married,primary,no,High,no,no,unknown,jun,1,unknown,no
<=87&>49,retired,married,secondary,no,High,no,no,cellular,sep,1,failure,no
<=87&>49,blue-collar,married,primary,no,High,no,no,cellular,aug,9,unknown,no
<=87&>49,technician,married,secondary,no,High,yes,no,cellular,nov,1,failure,no
<=87&>49,blue-collar,married,primary,no,High,yes,no,cellular,apr,2,success,no
<=87&>49,management,married,tertiary,no,High,no,no,cellular,dec,1,failure,no
<=87&>49,retired,divorced,primary,no,High,yes,no,cellular,jul,6,unknown,no
<=87&>49,management,married,primary,no,High,no,no,telephone,oct,1,unknown,no
<=87&>49,technician,single,secondary,no,High,yes,no,unknown,jun,1,unknown,no
<=87&>49,retired,married,primary,no,High,no,no,unknown,jun,1,unknown,no
<=87&>49,management,single,tertiary,no,High,no,no,cellular,apr,6,unknown,no
<=87&>49,technician,married,secondary,no,High,yes,yes,cellular,may,3,unknown,no
<=87&>49,management,married,tertiary,no,High,no,no,cellular,aug,3,unknown,no
<=87&>49,management,married,tertiary,no,High,yes,no,cellular,apr,3,failure,no
<=87&>49,technician,married,secondary,no,High,yes,no,unknown,may,2,unknown,no
<=87&>49,blue-collar,married,primary,no,High,yes,no,cellular,apr,2,unknown,no
