"Y"_City,_Arkansas 34.735104 -94.073257
Sumner,_Washington 47.2031566 -122.2403966
Sumter,_Minnesota 44.739407 -94.2633125
Sumter,_South_Carolina 33.9204354 -80.3414693
Sun_City,_Arizona 33.5975393 -112.2718239
Sun_River,_Montana 47.5332871 -111.7213719
Suncook,_New_Hampshire 43.130638 -71.4531241
Sundance,_Wyoming 44.4063746 -104.3757816
Sunderland,_Maryland 38.6712298 -76.5980146
Sunnyburn,_Pennsylvania 39.8056585 -76.370794
Sunnyvale,_California 37.36883 -122.0363496
Sunset_Hills,_Missouri 38.5389423 -90.407341
Superior,_Iowa 43.4322956 -94.9473346
Superior,_Wisconsin 46.7207737 -92.1040796
Susanville,_California 40.4162842 -120.6530063
Sussex,_New_Brunswick 45.7236192 -65.5108761
Sutherlin,_Oregon 43.3901177 -123.3125763
Sutton,_West_Virginia 38.6645443 -80.7098191
Suttons_Bay,_Michigan 44.9766663 -85.6506387
Swan_Creek,_Michigan 43.3522149 -84.1224036
Swan_River,_Minnesota 47.0867112 -93.1949316
Swanton,_Vermont 44.9180982 -73.1242977
Sweetgrass,_Montana 48.9961099 -111.9675752
Sweetwater,_Texas 32.4709519 -100.4059384
Switz_City,_Indiana 39.0349999 -87.053
Sydney,_Nova_Scotia 46.1367899 -60.194224
Sylacauga,_Alabama 33.1731716 -86.2516406
Sylvan_Lake,_Michigan 42.6114217 -83.3285467
Sylvania,_Ohio 41.7189392 -83.7129935
Syracuse,_Kansas 37.9805686 -101.7526718
Syracuse,_Missouri 38.6700209 -92.8732509
Syracuse,_New_York 43.0481221 -76.1474244
Ta_Ta_Creek,_British_Columbia 49.783029 -115.785787
Taber,_Alberta 49.7859606 -112.1496533
Tabor,_South_Dakota 42.9486088 -97.658954
Tacoma,_Washington 47.2528768 -122.4442906
Tahlequah,_Oklahoma 35.91537 -94.969956
Tahoe_City,_California 39.1446803 -120.1762494
Tahoe_Vista,_California 39.2399068 -120.0510249
Tahoka,_Texas 33.1667601 -101.7937669
Tallahassee,_Florida 30.4382559 -84.2807329
Talledega,_Alabama 33.4359416 -86.1058048
Tallulah,_Louisiana 32.4084765 -91.1867771
Tampa,_Florida 27.950575 -82.4571776
Taos,_New_Mexico 36.4072485 -105.5730665
Tappahannock,_Virginia 37.9254135 -76.8591301
Tarboro,_North_Carolina 35.8968236 -77.5358049
Tatum,_New_Mexico 33.2570566 -103.317728
Targhee_Pass,_Idaho 44.6746464 -111.2757837
Tarkio,_Missouri 40.4402763 -95.3777586
Tarversville,_Georgia 32.5401487 -83.439898
Tatamagouche,_Nova_Scotia 45.7092048 -63.2941871
Tatum,_New_Mexico 33.2570566 -103.317728
Tavares,_Florida 28.8041579 -81.725632
Tawas_City,_Michigan 44.2694612 -83.5146973
Taylor,_Michigan 42.240872 -83.2696509
Taylor,_Missouri 39.9381011 -91.5237663
Taylor,_Nebraska 41.7702829 -99.3787184
Taylor_Creek,_Ohio 40.5526532 -83.666758
Taylors_Falls,_Minnesota 45.4019062 -92.6524292
Tchula,_Mississippi 33.1829034 -90.2228629
Tecate,_Baja_California_Norte 32.499123 -116.8687325
Tecumseh,_Oklahoma 35.2578498 -96.9366888
Tecumseh,_Ontario 42.3117966 -82.8857592
Teec_Nos_Pas,_Arizona 36.9211097 -109.0856582
Tekamah,_Nebraska 41.7783218 -96.2211284
Tekonsha,_Michigan 42.0933791 -84.985805
Temecula,_California 33.4936391 -117.1483648
Tempe,_Arizona 33.4255104 -111.9400054
Temple,_Texas 31.0982344 -97.342782
Templeton,_Iowa 41.9183824 -94.9430298
Tenaha,_Texas 31.9437799 -94.2440865
Tenville,_Iowa 41.0086005 -94.9922063
Terrace,_British_Columbia 54.5181925 -128.603154
Terre_Haute,_Indiana 39.4667034 -87.4139092
Terrell,_Texas 32.7359626 -96.2752569
Terryville,_Connecticut 41.6781533 -73.0109393
Tetersburg,_Indiana 40.272781 -86.15274
Texarkana,_Arkansas 33.4417915 -94.0376881
Texas_City,_Texas 29.383845 -94.9027002
Texas_Creek,_Colorado 38.4099406 -105.5838217
Thayer,_Iowa 41.0280479 -94.0507827
Thayer,_Kansas 37.4884176 -95.4741565
Thayer,_Missouri 36.5245064 -91.5381967
The_Dalles,_Oregon 45.5945645 -121.1786823
Thedford,_Nebraska 41.9783337 -100.5754876
Thermopolis,_Wyoming 43.6460672 -108.2120432
Thessalon,_Ontario 46.255953 -83.556368
Thief_River_Falls,_Minnesota 48.1191353 -96.1811473
Third_Lake,_New_Hampshire 45.2377259 -71.2004212
Thomaston,_Connecticut 41.6743343 -73.0724037
Thomaston_Corner,_New_Brunswick 45.655218 -67.131984
Thomasville,_Alabama 31.9134859 -87.7358366
Thomasville,_Georgia 30.8365815 -83.9787808
Thomson,_Georgia 33.4706927 -82.5045733
Thomson_Station,_Nova_Scotia 45.683594 -63.796633
Thornton,_Arkansas 33.7789952 -92.491822
Thornton,_Mississippi 33.0792941 -90.3225881
Thorp,_Wisconsin 44.9610785 -90.7998588
Thousand_Oaks,_California 34.1705609 -118.8375937
Three_Forks,_Montana 45.892428 -111.5521925
Three_Rivers,_Michigan 41.9439368 -85.632493
Throckmorton,_Texas 33.1787153 -99.1775756
Thunder_Bay,_Ontario 48.3808951 -89.2476823
Thunder_Hawk,_South_Dakota 45.9383341 -101.9748682
Ticonderoga,_New_York 43.8486707 -73.4234531
Tierra_Amarilla,_New_Mexico 36.698669 -106.5518824
Tiffin,_Iowa 41.7069149 -91.6632783
Tiffin,_Ohio 41.1144992 -83.1779746
Tifton,_Georgia 31.4504629 -83.5084973
Tigard,_Oregon 45.4312294 -122.7714861
Tiger,_Washington 48.689461 -117.4076
Tignish,_Prince_Edward_Island 46.9504852 -64.0330408
Tijuana,_Baja_California_Norte 32.4949757 -116.8836724
Tillamook,_Oregon 45.4562158 -123.8440137
Tilton,_New_Hampshire 43.4426486 -71.589209
Timbuck,_Pennsylvania 41.8031178 -78.6978062
Timmins,_Ontario 48.4758208 -81.3304953
Timpas,_Colorado 37.8180667 -103.7741187
Timpson,_Texas 31.9037814 -94.3952022
Tipler,_Wisconsin 45.9249579 -88.6348489
Tipton,_Iowa 41.7697434 -91.1279349
Tipton,_Michigan 42.0168804 -84.0642395
Tipton,_Missouri 38.655578 -92.7799153
Titusville,_Florida 28.6122187 -80.8075537
Tiverton,_Rhode_Island 41.6259211 -71.2134231
Toddy,_North_Carolina 35.6454117 -77.6181978
Tofino,_British_Columbia 49.1529842 -125.9066184
Togs,_Minnesota 46.729553 -94.6858998
Toledo,_Iowa 41.9972134 -92.5835266
Toledo,_Ohio 41.6639383 -83.555212
Tombstone,_Arizona 31.7128683 -110.0675764
Tonasket,_Washington 48.7051529 -119.4395039
Tonawanda,_New_York 43.0203347 -78.880315
Tonkawa,_Oklahoma 36.6783679 -97.3100441
Tonopah,_Nevada 38.069211 -117.2305861
Topaz,_California 38.6110203 -119.5187789
Topeka,_Kansas 39.0558235 -95.6890185
Topsfield,_Maine 45.4188893 -67.7357917
Toronto,_Ontario 43.653226 -79.3831843
Torrey,_Utah 38.2988691 -111.4190654
Torrington,_Connecticut 41.8003049 -73.1211715
Torrington,_Wyoming 42.0624646 -104.1843942
Towanda,_Pennsylvania 41.767575 -76.4427188
Tower,_Minnesota 47.8054749 -92.2746054
Tower_Junction,_Wyoming 44.9163267 -110.4168663
Towner,_North_Dakota 48.3458325 -100.4054123
Townsend,_Massachusetts 42.6667718 -71.7051265
Townsend,_Montana 46.3190976 -111.5208023
Tracadie,_Nova_Scotia 45.623608 -61.667407
Tracy,_California 37.7396513 -121.4252227
Trail,_British_Columbia 49.0965676 -117.7117301
Trail_City,_South_Dakota 45.4736555 -100.7241846
Traverse_City,_Michigan 44.7630567 -85.6206317
Treece,_Kansas 37.0009005 -94.8432847
Trego,_Wisconsin 45.8996693 -91.8210099
Tremont,_Mississippi 34.2348253 -88.2586546
Tremonton,_Utah 41.7118728 -112.1655079
Trempealeau,_Wisconsin 44.0055185 -91.4420883
Trenary,_Michigan 46.1952303 -86.969868
Trenton,_Georgia 34.8720222 -85.50913
Trenton,_Missouri 40.0789018 -93.6166074
Trenton,_Nebraska 40.1747708 -101.0129668
Trenton,_New_Jersey 40.2170534 -74.7429384
Trenton,_South_Carolina 33.7440246 -81.8406661
Trenton,_Tennessee 35.9806239 -88.9414538
Tres_Piedras,_New_Mexico 36.6469626 -105.9672384
Trevose,_Pennsylvania 40.1392766 -74.9810019
Triadelphia,_West_Virginia 40.0525734 -80.6284097
Tribune,_Kansas 38.4697378 -101.7526723
Trinidad,_Colorado 37.1694632 -104.5005407
Trinway,_Ohio 40.1382089 -82.0124491
Tripp,_South_Dakota 43.2255461 -97.965905
Triune,_Tennessee 35.8542314 -86.6586073
Trochu,_Alberta 51.8238211 -113.2327668
Trout_Creek_Pass,_Colorado 38.9099949 -105.9750131
Troy,_Alabama 31.8087678 -85.969951
Troy,_Illinois 38.7292147 -89.8831541
Troy,_Missouri 38.9794922 -90.9806954
Troy,_Montana 48.4641097 -115.8898946
Troy,_New_York 42.7284117 -73.6917851
Troy,_Pennsylvania 41.7859079 -76.7880114
Troy,_Vermont 44.9042338 -72.4058438
Truckee,_California 39.327962 -120.1832533
Truesdale,_Iowa 42.729146 -95.1827734
Trumbull,_Connecticut 41.2428563 -73.2006639
Truro,_Nova_Scotia 45.3657733 -63.2869407
Tualatin,_Oregon 45.3840077 -122.7639851
Tucson,_Arizona 32.2217429 -110.926479
Tucumcari,_New_Mexico 35.171723 -103.7249662
Tularosa,_New_Mexico 33.073973 -106.0186025
Tulia,_Texas 34.5358942 -101.7585159
Tullahasse,_Oklahoma 35.8348219 -95.4377496
Tullahoma,_Tennessee 35.3620235 -86.2094342
Tullos,_Louisiana 31.8193342 -92.3298615
Tulsa,_Oklahoma 36.1539816 -95.992775
Tunica,_Mississippi 34.6845455 -90.3828769
Tupelo,_Mississippi 34.2576066 -88.7033859
Tupper_Lake,_New_York 44.2239488 -74.4640575
Turbeville,_South_Carolina 33.8907158 -80.0184063
Turkey,_Texas 34.3925639 -100.8976408
Turpin,_Oklahoma 36.8675256 -100.8773837
Turtle_Lake,_Wisconsin 45.3944027 -92.1424066
Tuscaloosa,_Alabama 33.2098407 -87.5691735
Tuscola,_Illinois 39.7991985 -88.2831038
Tuskegee,_Alabama 32.430237 -85.7077266
Tustin,_California 33.7458511 -117.826166
Tutwiler,_Mississippi 34.0148345 -90.4317602
Twentynine_Palms,_California 34.1355582 -116.0541689
Twin_Falls,_Idaho 42.5629668 -114.4608711
Twin_Mountain,_New_Hampshire 44.267317 -71.5543051
Twin_Oaks,_North_Carolina 36.527628 -81.1631439
Twisp,_Washington 48.3634784 -120.122303
Tybouts_Corner,_Delaware 39.6201122 -75.6421509
Tyler,_Texas 32.3512601 -95.3010624
Tylertown,_Mississippi 31.1160119 -90.1420331
Ucross,_Wyoming 44.5608093 -106.5400463
Uhrichsville,_Ohio 40.3931218 -81.3464998
Ulmer,_South_Carolina 33.0973788 -81.208161
Ulysses,_Kansas 37.5814095 -101.3551696
Umatilla,_Oregon 45.9173549 -119.3425179
Underwood,_New_York 44.0878308 -73.6762434
Underwood,_North_Dakota 47.4563859 -101.137096
Union,_Missouri 38.4500517 -91.0084762
Union,_Nebraska 40.814293 -95.9219836
Union,_New_Hampshire 43.4922083 -71.023921
Union_Center,_Indiana 39.6324285 -84.8880593
Union_Center,_Wisconsin 43.6852511 -90.2667951
Union_City,_Oklahoma 35.3917233 -97.9414364
Union_City,_Tennessee 36.4242303 -89.0570096
Union_Creek,_Oregon 42.9070697 -122.4455928
Union_Springs,_Alabama 32.144316 -85.7149495
Union_Star,_Missouri 39.9805509 -94.5944045
Uniontown,_Pennsylvania 39.900076 -79.7164326
Unionville,_Massachusetts 42.090931 -71.4245038
Unionville,_Michigan 43.6536297 -83.4660708
Unionville,_Missouri 40.4769606 -93.0032614
Unity,_Maine 44.6111643 -69.3345032
Unity_Village,_Missouri 38.9513958 -94.4016176
Upland,_Pennsylvania 39.8526124 -75.3826921
Upper_Laird,_Yukon_Territory 60.049913 -128.900668
Upper_Lake,_California 39.1646129 -122.9105515
Upper_Marlboro,_Maryland 38.8159473 -76.7496909
Uriah,_Alabama 31.3052095 -87.5022641
Ute_Mountain_Reservation,_Colorado 37.2841604 -108.7787112
Utica,_Michigan 42.6261446 -83.0335384
Utica,_Mississippi 32.1095975 -90.6234323
Utica,_New_York 43.100903 -75.232664
Uvalde,_Texas 29.2096836 -99.7861679
Vacaville,_California 38.3565773 -121.9877444
Vaiden,_Mississippi 33.3320701 -89.7411934
Vail,_Colorado 39.6402638 -106.3741955
Valdosta,_Georgia 30.8327022 -83.2784851
Vale,_Oregon 43.9821055 -117.2382311
Valencia,_California 34.4560447 -118.5713357
Valentine,_Nebraska 42.8727833 -100.5509669
Vallejo,_California 38.1040864 -122.2566367
Valley_Brook,_Oklahoma 35.4020066 -97.4814258
Valley_City,_North_Dakota 46.9233129 -98.0031547
Valley_Falls,_Oregon 42.489491 -120.278801
Valley_Station,_Kentucky 38.1111811 -85.8702413
Van_Bibber,_Maryland 39.4437193 -76.301902
Van_Buren,_Arkansas 35.436756 -94.348268
Van_Buren,_Maine 47.1572963 -67.9353035
Van_Horn,_Texas 31.0398558 -104.8307698
Van_Wert,_Ohio 40.8694927 -84.5841223
Vanceboro,_Maine 45.5626167 -67.4300098
Vanceboro,_North_Carolina 35.3084953 -77.1541194
Vancouver,_British_Columbia 49.2827291 -123.1207375
Vancouver,_Washington 45.6387281 -122.6614861
Vandalia,_Illinois 38.9606009 -89.0936778
Vandalia,_Ohio 39.8906122 -84.1988308
Vander,_North_Carolina 35.0321096 -78.7947444
Vandercook_Lake,_Michigan 42.193371 -84.3910659
Vandiver,_Missouri 39.1630957 -91.8435025
Vantage,_Washington 46.9454094 -119.9872748
Vaughn,_Montana 47.5605132 -111.5458075
Vaughn,_New_Mexico 34.6017346 -105.2083337
Veedersburg,_Indiana 40.1130947 -87.2625101
Vega,_Texas 35.2428319 -102.4282607
Venice,_Nebraska 41.2390169 -96.3543849
Ventura,_California 34.274646 -119.2290316
Vergennes,_Vermont 44.1672771 -73.2540111
Vermillion,_South_Dakota 42.7794417 -96.9292104
Vermillion_Bay,_Ontario 49.860599 -93.390113
Vernal,_Utah 40.4555157 -109.5287479
Vernalis,_California 37.6307636 -121.2871623
Verner,_Ontario 46.410175 -80.123071
Vernon,_Alabama 33.7570541 -88.1089185
Vernon,_British_Columbia 50.2670137 -119.2720107
Vernon,_Texas 34.1545306 -99.2650804
Vero_Beach,_Florida 27.6386434 -80.3972736
Verona,_New_York 43.1381455 -75.5706945
Verona,_North_Dakota 46.3638572 -98.0723229
Verona,_Wisconsin 42.990831 -89.5331773
Versailles,_Indiana 39.0719988 -85.2519035
Versailles,_Kentucky 38.052576 -84.7299464
Vesper,_Wisconsin 44.4821825 -89.9640176
Vicksburg,_Mississippi 32.3526456 -90.877882
Victoria,_British_Columbia 48.4284207 -123.3656444
Victoria,_Texas 28.8052674 -97.0035982
Victorville,_California 34.5362184 -117.2927641
Vidal_Junction,_California 34.1886253 -114.5741282
Vienna,_Illinois 37.4153295 -88.8978434
Vienna,_Ohio 41.2476902 -80.6715317
Villa_Grove,_Colorado 38.2486011 -105.9486576
Villa_Ridge,_Missouri 38.4725525 -90.8868042
Vincennes,_Indiana 38.677269 -87.5286325
Vincent,_California 34.098915 -117.921971
Vinita,_Oklahoma 36.6386937 -95.1541339
Virginia,_Idaho 42.4940842 -112.1655203
Virginia,_Illinois 39.9511595 -90.2123426
Virginia,_Minnesota 47.5232596 -92.5365713
Virginia_Beach,_Virginia 36.8529263 -75.977985
Virginia_Colony,_California 34.2877801 -118.8584293
Viroqua,_Wisconsin 43.5569174 -90.8887413
Visalia,_California 36.3302284 -119.2920585
Vivian,_South_Dakota 43.9269323 -100.2920757
Von_Ormy,_Texas 29.2889887 -98.6447849
Wabasha,_Minnesota 44.3710051 -92.0382346
Waco,_Texas 31.549333 -97.1466695
Wacousta,_Michigan 42.8278123 -84.7008204
Wadena,_Minnesota 46.4424614 -95.1361386
Wadesboro,_North_Carolina 34.9682097 -80.0767266
Wagarville,_Alabama 31.4362772 -88.0283357
Wagner,_South_Dakota 43.0797156 -98.2931342
Wagon_Mound,_New_Mexico 36.0089252 -104.7066582
Wagoner,_Oklahoma 35.9595442 -95.3694116
Wahnapitae,_Ontario 46.4872972 -80.7885821
Wahoo,_Nebraska 41.2115023 -96.6212604
Waitsburg,_Washington 46.2704176 -118.1532861
Wakeeney,_Kansas 39.0250082 -99.8795656
Wakefield,_Michigan 46.4752254 -89.9398909
Walbert,_Pennsylvania 40.6112074 -75.5682414
Walcott,_Wyoming 41.7610714 -106.8450364
Walden,_Ontario 46.352896 -81.3338799
Waldenburg,_Arkansas 35.5653583 -90.9337294
Waldo,_Arkansas 33.351514 -93.2957251
Waldo,_Florida 29.7896882 -82.1673248
Waldo,_Kansas 39.1183442 -98.7981352
Waldorf,_Maryland 38.6265124 -76.9105483
Waldport,_Oregon 44.426786 -124.0687302
Wales,_Wisconsin 43.0044549 -88.3767626
Walker,_Minnesota 47.1013462 -94.5872162
Walker_Mountain,_Oregon 43.3051281 -121.7166904
Walkerville,_Montana 46.0340933 -112.5358563
Wall,_South_Dakota 43.9924889 -102.2415477
Walla_Walla,_Washington 46.0645809 -118.3430209
Wallace,_Nova_Scotia 45.8137672 -63.4733547
Wallen,_Indiana 41.1591527 -85.1706181
Wallula,_Washington 46.0854121 -118.9052776
Walnut,_Mississippi 34.9462016 -88.8997815
Walnut_Corner,_Arkansas 36.0403479 -90.7756703
Walnut_Creek,_California 37.9100783 -122.0651819
Walnut_Ridge,_Arkansas 36.0684035 -90.9559534
Walnut_Shade,_Missouri 36.7325602 -93.1935142
Walpole,_New_Hampshire 43.0794944 -72.4258229
Walsenburg,_Colorado 37.6241793 -104.7802645
Walt_Disney_World,_Florida 28.385233 -81.563874
Walters,_Louisiana 31.5473971 -91.995963
Walton,_Kentucky 38.8756194 -84.6102213
Wanatah,_Indiana 41.4305964 -86.898358
Wanup,_Ontario 46.383893 -80.826699
Wapakoneta,_Ohio 40.5678265 -84.1935594
Ware,_Illinois 37.4478273 -89.3939793
Ware,_Massachusetts 42.2598457 -72.2398566
Wareham,_Massachusetts 41.7614511 -70.7197342
Warm_Springs,_Nevada 38.1904897 -116.3700542
Warm_Springs,_Virginia 38.0460901 -79.7905863
Warner,_Alberta 49.2832186 -112.2073588
Warner,_Illinois 41.4103127 -90.375961
Warren,_Michigan 42.5144566 -83.0146526
Warren,_Minnesota 48.1966421 -96.7728401
Warren,_Ohio 41.2375569 -80.8184166
Warren,_Pennsylvania 41.8439486 -79.1450445
Warrendale,_Pennsylvania 40.6532076 -80.0794925
Warrensburg,_Missouri 38.7627893 -93.7360498
Warrenton,_Indiana 38.1730994 -87.5327965
Warrenton,_Missouri 38.8211845 -91.1391977
Warrenton,_Virginia 38.7134516 -77.7952712
Warrenville,_Connecticut 41.8634309 -72.1625772
Warroad,_Minnesota 48.9052657 -95.3144041
Warsaw,_Indiana 41.2381 -85.8530469
Warsaw,_Missouri 38.2430811 -93.3818711
Warsaw,_New_York 42.740061 -78.1327881
Warsaw,_North_Carolina 34.9993329 -78.091101
Washington,_District_of_Columbia 38.9071923 -77.0368707
Washington,_Indiana 38.6592152 -87.172789
Washington,_North_Carolina 35.5465517 -77.0521742
Washington,_Pennsylvania 40.17396 -80.2461714
Washington_Court_House,_Ohio 39.5364511 -83.4390843
Washington_Hollow,_New_York 41.7820381 -73.7579079
Washington_Park,_Illinois 38.6350501 -90.0928852
Washtucna,_Washington 46.7565354 -118.3105282
Water_Street,_Pennsylvania 40.89521 -76.786464
Waterbury,_Connecticut 41.5581525 -73.0514965
Waterbury,_Vermont 44.3378343 -72.756229
Waterford,_Wisconsin 42.7630722 -88.2142563
Waterloo,_Iowa 42.492786 -92.3425775
Waterloo,_Kansas 38.6875794 -96.0044121
Waterloo,_Nebraska 41.2872781 -96.2880569
Waterloo,_New_York 42.9047884 -76.8627367
Watersmeet,_Michigan 46.2679475 -89.1783221
Waterton_Park,_Alberta 49.084744 -113.914007
Watertown,_Connecticut 41.6062042 -73.1183397
Watertown,_New_York 43.9747838 -75.9107565
Watertown,_South_Dakota 44.8994088 -97.1150732
Watertown,_Wisconsin 43.1947211 -88.7289918
Waterville,_Maine 44.5520105 -69.6317121
Watford_City,_North_Dakota 47.8022412 -103.2832467
Watkins_Glen,_New_York 42.3806287 -76.8732921
Watonga,_Oklahoma 35.8447654 -98.413128
Watseka,_Illinois 40.7761465 -87.7364218
Watsonville,_California 36.910231 -121.7568946
Waukesha,_Wisconsin 43.0116784 -88.2314813
Waupaca,_Wisconsin 44.3580348 -89.0859464
Waupun,_Wisconsin 43.6333219 -88.7295519
Waurika,_Oklahoma 34.1670371 -97.997536
Wausau,_Wisconsin 44.9591352 -89.6301221
Wautoma,_Wisconsin 44.0746995 -89.287897
Waverly,_Iowa 42.7272032 -92.4668511
Waverly,_Missouri 39.2094637 -93.5177118
Waverly,_Tennessee 36.0839489 -87.794747
Waverly,_Virginia 37.0359837 -77.0952433
Wawa,_Ontario 47.992417 -84.7710588
Wawasee,_Indiana 41.4189366 -85.6916541
Waxahachie,_Texas 32.3865312 -96.8483311
Waycross,_Georgia 31.2135511 -82.3540178
Wayland,_Missouri 40.3944871 -91.5832149
Wayne,_Michigan 42.2814269 -83.3863214
Wayne,_New_Jersey 40.9253725 -74.2765441
Waynesboro,_Mississippi 31.674883 -88.6461465
Waynesboro,_Pennsylvania 39.755927 -77.5777692
Waynesboro,_Tennessee 35.3195217 -87.7622468
Waynesboro,_Virginia 38.0684692 -78.8894682
Wayzata,_Minnesota 44.97413 -93.5066217
Weatherford,_Texas 32.7592955 -97.7972544
Webb,_Texas 27.7925109 -99.4228149
Webbers_Falls,_Oklahoma 35.5109296 -95.1299597
Webberville,_Michigan 42.6669787 -84.1741305
Webster,_South_Dakota 45.3321795 -97.5200891
Webster_City,_Iowa 42.4694321 -93.8159149
Weed,_California 41.4226498 -122.3861269
Weedsport,_New_York 43.048677 -76.5627197
Weirton,_West_Virginia 40.4189566 -80.5895167
Welch,_Oklahoma 36.8736854 -95.0957968
Weldon_Spring,_Missouri 38.713386 -90.6892929
Wellesley_Hills,_Massachusetts 42.3084301 -71.2786677
Welling,_Alberta 49.4787766 -112.7853441
Wellington,_Kansas 37.2653004 -97.3717118
Wells,_Maine 43.3222329 -70.5805209
Wells,_Nevada 41.1115888 -114.96449
Wellsville,_New_York 42.1220124 -77.9480575
Wenatchee,_Washington 47.4234599 -120.3103494
Wendover,_Utah 40.7371524 -114.0375102
Wenham,_Massachusetts 42.604261 -70.8911612
Wenona,_Illinois 41.0525331 -89.0503587
Wentworth,_New_Hampshire 43.8717359 -71.9142504
Wentworth_Centre,_Nova_Scotia 45.673978 -63.554337
Wentzville,_Missouri 38.81144 -90.8529107
Wescosville,_Pennsylvania 40.5667635 -75.5529631
Wesley,_Iowa 43.0886148 -93.9931467
West_Alton,_Missouri 38.8650487 -90.2226109
West_Baldwin,_Maine 43.8331304 -70.7778393
West_Baraboo,_Wisconsin 43.4744275 -89.770402
West_Becket,_Massachusetts 42.2648103 -73.1356598
West_Bend,_Wisconsin 43.4252776 -88.1834277
West_Branch,_Michigan 44.2764083 -84.2386132
West_Bridgewater,_Vermont 43.6000688 -72.7487115
West_Burke,_Vermont 44.6414417 -71.978707
West_Charleston,_Vermont 44.8989366 -72.0595428
West_Chester,_Pennsylvania 39.9606643 -75.6054882
West_Columbia,_Texas 29.1438582 -95.6452249
West_Danville,_Vermont 44.4095015 -72.1950993
West_Enfield,_Maine 45.2387486 -68.644904
West_Fargo,_North_Dakota 46.8769487 -96.8999057
West_Franklin,_New_Hampshire 43.4409098 -71.6617435
West_Friendship,_Maryland 39.3048811 -76.9530598
West_Glacier,_Montana 48.4949755 -113.9810756
West_Gloucester,_Massachusetts 42.6159285 -70.6619888
West_Greenwich,_Rhode_Island 41.6285498 -71.6638132
West_Gulfport,_Mississippi 30.4040859 -89.0942049
West_Hawk_Lake,_Manitoba 49.764563 -95.1841172
West_Kingston,_Rhode_Island 41.4833962 -71.5532291
West_Lancaster,_Ohio 39.6228389 -83.6096435
West_Lebanon,_New_Hampshire 43.6446508 -72.3106065
West_Liberty,_Kentucky 37.9214758 -83.2596216
West_Memphis,_Arkansas 35.1464797 -90.1845388
